thermal conductivity (W/mK),shap,lowess thermal conductivity (W/mK),lowess shap
146.0,-0.04910572990775108,146.0,-0.059884745482393247
146.0,-0.06913334131240845,146.0,-0.059884745482393247
42.5,0.009404396638274193,146.0,-0.059884745482393247
236.0,-0.06798096001148224,146.0,-0.059884745482393247
21.4,-0.0024458812549710274,146.0,-0.059884745482393247
51.3,-0.004477051552385092,146.0,-0.059884745482393247
19.6648,0.007220434490591288,146.0,-0.059884745482393247
50.0,-0.018269363790750504,146.0,-0.059884745482393247
146.0,-0.07403910160064697,146.0,-0.059884745482393247
21.4,0.00854322500526905,146.0,-0.059884745482393247
385.0,-0.08151870965957642,146.0,-0.059884745482393247
121.0,-0.04850233346223831,146.0,-0.059884745482393247
9.8,0.055690377950668335,146.0,-0.059884745482393247
19.6648,-0.00980718620121479,146.0,-0.059884745482393247
6.7,0.031204715371131897,146.0,-0.059884745482393247
146.0,-0.060202475637197495,146.0,-0.059884745482393247
42.5,-0.0124110272154212,146.0,-0.059884745482393247
19.6648,-0.022051043808460236,146.0,-0.059884745482393247
5.3,0.05032941326498985,146.0,-0.059884745482393247
11.6,0.07730740308761597,146.0,-0.059884745482393247
170.0,-0.09605278819799423,146.0,-0.059884745482393247
11.6,0.04475635290145874,146.0,-0.059884745482393247
385.0,-0.11603766679763794,146.0,-0.059884745482393247
50.0,-0.01118648611009121,146.0,-0.059884745482393247
6.7,0.06684578955173492,146.0,-0.059884745482393247
146.0,-0.06768875569105148,146.0,-0.059884745482393247
146.0,-0.08428366482257843,146.0,-0.059884745482393247
160.0,-0.05045263096690178,146.0,-0.059884745482393247
11.4,0.0299808569252491,146.0,-0.059884745482393247
51.3,-0.018353480845689774,146.0,-0.059884745482393247
120.0,-0.04169246554374695,146.0,-0.059884745482393247
6.7,0.06274300813674927,146.0,-0.059884745482393247
320.0,-0.06920500099658966,146.0,-0.059884745482393247
21.4,-8.35023820400238e-05,146.0,-0.059884745482393247
6.7,0.033732280135154724,146.0,-0.059884745482393247
220.424528,-0.06530911475419998,146.0,-0.059884745482393247
42.5,-0.018151577562093735,146.0,-0.059884745482393247
21.4,0.011393860913813114,146.0,-0.059884745482393247
385.0,-0.08303273469209671,146.0,-0.059884745482393247
21.4,0.007617481052875519,146.0,-0.059884745482393247
17.9,0.03648187592625618,146.0,-0.059884745482393247
6.7,0.03568121790885925,146.0,-0.059884745482393247
121.0,-0.04907985031604767,146.0,-0.059884745482393247
9.8,0.03721661865711212,146.0,-0.059884745482393247
17.9,0.011326383799314499,146.0,-0.059884745482393247
21.4,0.023401010781526566,146.0,-0.059884745482393247
6.7,0.028587790206074715,146.0,-0.059884745482393247
70.4,0.019760670140385628,146.0,-0.059884745482393247
51.3,-0.011026725172996521,146.0,-0.059884745482393247
146.0,-0.052928317338228226,146.0,-0.059884745482393247
151.0,-0.0817425325512886,146.0,-0.059884745482393247
6.7,0.033602118492126465,146.0,-0.059884745482393247
120.0,-0.040327288210392,146.0,-0.059884745482393247
6.7,0.0425148606300354,146.0,-0.059884745482393247
6.7,0.06425655633211136,146.0,-0.059884745482393247
320.0,-0.07184756547212601,146.0,-0.059884745482393247
11.6,0.04191403090953827,146.0,-0.059884745482393247
150.0,-0.08909222483634949,146.0,-0.059884745482393247
21.4,0.011554811149835587,146.0,-0.059884745482393247
117.0,-0.0929819792509079,146.0,-0.059884745482393247
150.0,-0.029505230486392975,146.0,-0.059884745482393247
9.8,0.04307929426431656,146.0,-0.059884745482393247
200.390571,-0.07882119715213776,146.0,-0.059884745482393247
21.4,0.00869249738752842,146.0,-0.059884745482393247
21.4,-0.007581298239529133,146.0,-0.059884745482393247
65.2,-0.016592830419540405,146.0,-0.059884745482393247
52.0,-0.009715031832456589,146.0,-0.059884745482393247
96.0,-0.0835021510720253,146.0,-0.059884745482393247
52.0,-0.008217393420636654,146.0,-0.059884745482393247
21.4,0.008049765601754189,146.0,-0.059884745482393247
130.0,-0.06591830402612686,146.0,-0.059884745482393247
6.7,0.02866332046687603,146.0,-0.059884745482393247
320.0,-0.07667611539363861,146.0,-0.059884745482393247
50.0,0.0034584756940603256,146.0,-0.059884745482393247
9.8,0.047659095376729965,146.0,-0.059884745482393247
21.4,0.00016379263252019882,146.0,-0.059884745482393247
50.0,-0.007684079930186272,146.0,-0.059884745482393247
320.0,-0.06450971961021423,146.0,-0.059884745482393247
7.1,0.027307389304041862,146.0,-0.059884745482393247
385.0,-0.10709039866924286,146.0,-0.059884745482393247
385.0,-0.06684111058712006,146.0,-0.059884745482393247
13.8,0.04266355559229851,146.0,-0.059884745482393247
15.2,0.037305429577827454,146.0,-0.059884745482393247
50.0,-0.010940870270133018,146.0,-0.059884745482393247
15.2,0.040216848254203796,146.0,-0.059884745482393247
146.0,-0.07337645441293716,150.0,-0.06112356102722202
50.0,-0.011059388518333435,150.0,-0.06112356102722202
130.0,-0.059882648289203644,150.0,-0.06112356102722202
51.3,-0.01077511440962553,150.0,-0.06112356102722202
21.4,-0.005955027882009745,150.0,-0.06112356102722202
11.6,0.03484130650758743,150.0,-0.06112356102722202
6.7,0.047229163348674774,150.0,-0.06112356102722202
21.4,0.009554204531013966,150.0,-0.06112356102722202
51.3,0.007241731509566307,150.0,-0.06112356102722202
21.4,0.0010968446731567383,150.0,-0.06112356102722202
21.4,-0.004417080897837877,150.0,-0.06112356102722202
11.4,0.04487897455692291,150.0,-0.06112356102722202
9.8,0.043320182710886,150.0,-0.06112356102722202
146.0,-0.045238275080919266,150.0,-0.06112356102722202
21.4,-0.010190002620220184,151.0,-0.06143050405333289
29.62,-0.018945304676890373,151.0,-0.06143050405333289
29.62,0.0051303645595908165,151.0,-0.06143050405333289
6.7,0.03191325441002846,151.0,-0.06143050405333289
170.0,-0.07572925835847855,151.0,-0.06143050405333289
146.0,-0.07162244617938995,151.0,-0.06143050405333289
146.0,-0.04802989587187767,151.0,-0.06143050405333289
17.9,0.04781404137611389,151.0,-0.06143050405333289
52.0,-0.007401579059660435,151.0,-0.06143050405333289
6.7,0.03287067636847496,151.0,-0.06143050405333289
385.0,-0.11289803683757782,151.0,-0.06143050405333289
385.0,-0.08789996802806854,151.0,-0.06143050405333289
219.099056,-0.06822264194488525,151.0,-0.06143050405333289
21.4,0.018083976581692696,151.0,-0.06143050405333289
21.4,-0.008468575775623322,151.0,-0.06143050405333289
21.4,-0.007285823114216328,151.0,-0.06143050405333289
21.4,-0.0022194087505340576,151.0,-0.06143050405333289
146.0,-0.07637802511453629,160.0,-0.06415786210333582
146.0,-0.054512232542037964,160.0,-0.06415786210333582
320.0,-0.07693711668252945,160.0,-0.06415786210333582
50.0,0.003026071470230818,167.0,-0.06623904844456607
6.7,0.03130856528878212,167.0,-0.06623904844456607
146.0,-0.05248521268367767,167.0,-0.06623904844456607
170.0,-0.08351849019527435,167.0,-0.06623904844456607
21.4,-0.0025572702288627625,167.0,-0.06623904844456607
170.0,-0.07829244434833527,167.0,-0.06623904844456607
9.8,0.07415308058261871,167.0,-0.06623904844456607
52.0,-0.007043520454317331,167.0,-0.06623904844456607
52.0,-0.02403849922120571,167.0,-0.06623904844456607
146.0,-0.038111016154289246,167.0,-0.06623904844456607
21.4,-0.01393057405948639,167.0,-0.06623904844456607
9.8,0.04815256595611572,167.0,-0.06623904844456607
96.0,-0.08093132078647614,167.0,-0.06623904844456607
146.0,-0.08230829238891602,167.0,-0.06623904844456607
167.0,-0.07031852006912231,167.0,-0.06623904844456607
9.8,0.04462696611881256,167.0,-0.06623904844456607
9.8,0.032039616256952286,167.0,-0.06623904844456607
6.7,0.06768971681594849,167.0,-0.06623904844456607
11.6,0.03028715029358864,167.0,-0.06623904844456607
219.099056,-0.0922972708940506,167.0,-0.06623904844456607
21.4,-0.0027080955915153027,167.0,-0.06623904844456607
146.0,-0.022602323442697525,170.0,-0.06703263431904805
170.0,-0.07364874333143234,170.0,-0.06703263431904805
151.0,-0.07314196228981018,170.0,-0.06703263431904805
11.6,0.06372334063053131,170.0,-0.06703263431904805
21.4,0.007810820825397968,170.0,-0.06703263431904805
5.3,0.0638335794210434,170.0,-0.06703263431904805
385.0,-0.10179922729730606,170.0,-0.06703263431904805
6.7,0.053528234362602234,170.0,-0.06703263431904805
21.4,0.005887157749384642,170.0,-0.06703263431904805
21.4,-0.008827735669910908,170.0,-0.06703263431904805
70.0,0.008609763346612453,170.0,-0.06703263431904805
70.0,0.02330135926604271,170.0,-0.06703263431904805
6.7,0.05792926251888275,170.0,-0.06703263431904805
21.4,-0.017659658566117287,170.0,-0.06703263431904805
6.7,0.06488185375928879,170.0,-0.06703263431904805
121.0,-0.059665702283382416,170.0,-0.06703263431904805
21.4,-0.009982905350625515,170.0,-0.06703263431904805
29.62,-0.000578815583139658,170.0,-0.06703263431904805
204.960688,-0.07147832959890366,170.0,-0.06703263431904805
200.390571,-0.08291597664356232,170.0,-0.06703263431904805
320.0,-0.06552113592624664,170.0,-0.06703263431904805
146.0,-0.0737614706158638,170.0,-0.06703263431904805
6.7,0.055482737720012665,170.0,-0.06703263431904805
21.4,-0.0045749773271381855,170.0,-0.06703263431904805
21.4,-0.02549649402499199,170.0,-0.06703263431904805
150.0,-0.09966271370649338,170.0,-0.06703263431904805
170.0,-0.059402815997600555,170.0,-0.06703263431904805
146.0,-0.08441320806741714,170.0,-0.06703263431904805
21.4,0.00376767385751009,170.0,-0.06703263431904805
70.0,0.023580055683851242,170.0,-0.06703263431904805
120.0,-0.04547661542892456,170.0,-0.06703263431904805
52.0,-0.008853035047650337,170.0,-0.06703263431904805
320.0,-0.06751365214586258,170.0,-0.06703263431904805
6.7,0.04501764848828316,170.0,-0.06703263431904805
236.0,-0.07657138258218765,170.0,-0.06703263431904805
21.4,0.015902120620012283,170.0,-0.06703263431904805
11.4,0.045067209750413895,170.0,-0.06703263431904805
170.0,-0.0730002373456955,170.0,-0.06703263431904805
51.3,-0.02688416838645935,170.0,-0.06703263431904805
21.4,-0.013188212178647518,170.0,-0.06703263431904805
7.7,0.0323258601129055,170.0,-0.06703263431904805
11.6,0.0590704120695591,170.0,-0.06703263431904805
11.6,0.04026278853416443,170.0,-0.06703263431904805
9.8,0.09287618845701218,170.0,-0.06703263431904805
50.0,0.014273089356720448,170.0,-0.06703263431904805
6.7,0.03888281062245369,170.0,-0.06703263431904805
9.8,0.027916433289647102,170.0,-0.06703263431904805
15.2,0.04723178595304489,170.0,-0.06703263431904805
42.5,-0.00873162318021059,170.0,-0.06703263431904805
15.2,0.04173015058040619,200.390571,-0.06808679182540413
151.0,-0.09026318788528442,200.390571,-0.06808679182540413
9.8,0.04839441552758217,200.390571,-0.06808679182540413
11.6,0.04153049364686012,200.390571,-0.06808679182540413
76.2,-0.031103717163205147,200.390571,-0.06808679182540413
167.0,-0.06576535850763321,200.390571,-0.06808679182540413
9.8,0.0884777307510376,204.960688,-0.06820379116911059
150.0,-0.06371907889842987,204.960688,-0.06820379116911059
17.9,0.01498127356171608,204.960688,-0.06820379116911059
121.0,-0.056789666414260864,204.960688,-0.06820379116911059
7.2,0.02925463207066059,204.960688,-0.06820379116911059
9.8,0.050709713250398636,204.960688,-0.06820379116911059
125.0,-0.09637457132339478,204.960688,-0.06820379116911059
167.0,-0.0853998214006424,204.960688,-0.06820379116911059
17.9,0.04910840094089508,216.434305,-0.0685244765247984
9.8,0.05110449343919754,216.434305,-0.0685244765247984
6.7,0.05898850038647652,216.434305,-0.0685244765247984
385.0,-0.11590847373008728,216.434305,-0.0685244765247984
21.4,-0.017841419205069542,216.434305,-0.0685244765247984
42.5,-0.023076510056853294,216.434305,-0.0685244765247984
320.0,-0.07791617512702942,216.434305,-0.0685244765247984
6.7,0.04603338986635208,219.099056,-0.0686490439614527
21.4,-0.010009311139583588,219.099056,-0.0686490439614527
6.7,0.03538638353347778,219.099056,-0.0686490439614527
9.8,0.020396895706653595,219.099056,-0.0686490439614527
17.9,0.021201729774475098,219.099056,-0.0686490439614527
21.4,-0.015371682122349739,219.099056,-0.0686490439614527
11.4,0.04132456332445145,219.099056,-0.0686490439614527
167.0,-0.08162041008472443,219.099056,-0.0686490439614527
21.4,-0.024686012417078018,220.424528,-0.06871897023589407
146.0,-0.03295109421014786,220.424528,-0.06871897023589407
170.0,-0.06845997273921967,220.424528,-0.06871897023589407
150.0,-0.07162304222583771,220.424528,-0.06871897023589407
146.0,-0.05810482054948807,220.424528,-0.06871897023589407
385.0,-0.07890989631414413,220.424528,-0.06871897023589407
11.4,0.046567004173994064,220.424528,-0.06871897023589407
150.0,-0.04342518746852875,220.424528,-0.06871897023589407
146.0,-0.04903017729520798,220.424528,-0.06871897023589407
320.0,-0.07162247598171234,221.087264,-0.0687558529693344
5.3,0.05542964115738869,221.087264,-0.0687558529693344
6.7,0.0915534645318985,221.087264,-0.0687558529693344
221.087264,-0.09584114700555801,221.087264,-0.0687558529693344
11.6,0.06517341732978821,221.087264,-0.0687558529693344
130.0,-0.06430724263191223,221.087264,-0.0687558529693344
29.62,0.004715900868177414,221.087264,-0.0687558529693344
21.4,-0.0002130935899913311,236.0,-0.069847191393691
51.3,-0.008869476616382599,236.0,-0.069847191393691
170.0,-0.046396300196647644,236.0,-0.069847191393691
21.4,0.009081073105335236,236.0,-0.069847191393691
21.4,0.0005860552191734314,236.0,-0.069847191393691
170.0,-0.09519832581281662,236.0,-0.069847191393691
146.0,-0.0597076490521431,236.0,-0.069847191393691
385.0,-0.08513061702251434,236.0,-0.069847191393691
11.6,0.024304237216711044,236.0,-0.069847191393691
7.2,0.05899159610271454,236.0,-0.069847191393691
21.4,-0.007736099883913994,236.0,-0.069847191393691
9.8,0.04755175858736038,236.0,-0.069847191393691
35.73,-0.027409721165895462,236.0,-0.069847191393691
6.7,0.03186805546283722,236.0,-0.069847191393691
9.8,0.07576676458120346,236.0,-0.069847191393691
6.7,0.02706594578921795,236.0,-0.069847191393691
11.6,0.06973199546337128,236.0,-0.069847191393691
21.4,-0.0017090928740799427,236.0,-0.069847191393691
9.8,0.05486929789185524,236.0,-0.069847191393691
146.0,-0.0811367779970169,236.0,-0.069847191393691
11.4,0.04613428935408592,320.0,-0.07752776955232603
146.0,-0.0486760288476944,320.0,-0.07752776955232603
50.0,0.017910096794366837,320.0,-0.07752776955232603
52.0,-0.006510309875011444,320.0,-0.07752776955232603
9.8,0.03630826249718666,320.0,-0.07752776955232603
146.0,-0.06424826383590698,320.0,-0.07752776955232603
130.0,-0.06722971051931381,320.0,-0.07752776955232603
120.0,-0.04175255447626114,320.0,-0.07752776955232603
52.0,-0.004017931409180164,320.0,-0.07752776955232603
6.7,0.03307695686817169,320.0,-0.07752776955232603
6.7,0.03419242054224014,320.0,-0.07752776955232603
11.4,0.07559794187545776,320.0,-0.07752776955232603
21.4,0.003000245662406087,320.0,-0.07752776955232603
52.0,-0.015229608863592148,320.0,-0.07752776955232603
219.099056,-0.03786113113164902,320.0,-0.07752776955232603
11.6,0.03348260372877121,320.0,-0.07752776955232603
6.7,0.031306758522987366,320.0,-0.07752776955232603
42.5,-0.017467273399233818,320.0,-0.07752776955232603
52.0,-0.017749784514307976,320.0,-0.07752776955232603
117.0,-0.03012559376657009,320.0,-0.07752776955232603
21.4,-0.007778572849929333,320.0,-0.07752776955232603
6.7,0.08116721361875534,320.0,-0.07752776955232603
17.9,0.021762721240520477,320.0,-0.07752776955232603
146.0,-0.04891699180006981,320.0,-0.07752776955232603
9.4,0.04555550217628479,320.0,-0.07752776955232603
7.2,0.03968493267893791,320.0,-0.07752776955232603
121.0,-0.06101798638701439,320.0,-0.07752776955232603
320.0,-0.05806543678045273,320.0,-0.07752776955232603
9.4,0.025328174233436584,320.0,-0.07752776955232603
320.0,-0.0638338029384613,320.0,-0.07752776955232603
6.7,0.06330626457929611,320.0,-0.07752776955232603
21.4,0.01337631605565548,320.0,-0.07752776955232603
216.434305,-0.07238252460956573,320.0,-0.07752776955232603
42.5,-0.00032477453351020813,320.0,-0.07752776955232603
120.0,-0.05237578600645065,320.0,-0.07752776955232603
6.7,0.032645225524902344,320.0,-0.07752776955232603
117.0,-0.040467921644449234,320.0,-0.07752776955232603
96.0,-0.07861284911632538,320.0,-0.07752776955232603
320.0,-0.07631586492061615,320.0,-0.07752776955232603
42.5,-0.008006269112229347,320.0,-0.07752776955232603
9.8,0.04689440131187439,320.0,-0.07752776955232603
146.0,-0.07409168779850006,320.0,-0.07752776955232603
21.4,0.009724297560751438,320.0,-0.07752776955232603
167.0,-0.06734587997198105,320.0,-0.07752776955232603
146.0,-0.05233684182167053,320.0,-0.07752776955232603
320.0,-0.07810664176940918,320.0,-0.07752776955232603
29.62,-0.020995544269680977,320.0,-0.07752776955232603
120.0,-0.0473720021545887,320.0,-0.07752776955232603
5.3,0.03447756916284561,320.0,-0.07752776955232603
21.4,-0.00502772955223918,320.0,-0.07752776955232603
70.4,-0.00779141578823328,320.0,-0.07752776955232603
17.9,0.01575121469795704,320.0,-0.07752776955232603
385.0,-0.08015547692775726,320.0,-0.07752776955232603
50.0,-0.01745547167956829,320.0,-0.07752776955232603
51.3,-0.0025937678292393684,320.0,-0.07752776955232603
50.0,-0.018930543214082718,320.0,-0.07752776955232603
7.7,0.020706593990325928,320.0,-0.07752776955232603
146.0,-0.07376764714717865,320.0,-0.07752776955232603
21.4,-0.005223906598985195,320.0,-0.07752776955232603
21.4,0.006610093638300896,320.0,-0.07752776955232603
13.8,0.03374078869819641,320.0,-0.07752776955232603
6.7,0.0311017744243145,320.0,-0.07752776955232603
9.8,0.04744603484869003,320.0,-0.07752776955232603
21.4,-0.008689193055033684,320.0,-0.07752776955232603
146.0,-0.056243158876895905,385.0,-0.08301132007952867
6.7,0.03571512550115585,385.0,-0.08301132007952867
9.4,0.04394011199474335,385.0,-0.08301132007952867
146.0,-0.07714834809303284,385.0,-0.08301132007952867
170.0,-0.06632325798273087,385.0,-0.08301132007952867
7.2,0.07850748300552368,385.0,-0.08301132007952867
7.7,0.015165653079748154,385.0,-0.08301132007952867
51.3,-0.0175635926425457,385.0,-0.08301132007952867
51.3,-0.0023808106780052185,385.0,-0.08301132007952867
21.4,0.011379823088645935,385.0,-0.08301132007952867
42.5,-0.012104995548725128,385.0,-0.08301132007952867
146.0,-0.08062362670898438,385.0,-0.08301132007952867
17.9,0.014633845537900925,385.0,-0.08301132007952867
130.0,-0.059882648289203644,385.0,-0.08301132007952867
167.0,-0.08760015666484833,385.0,-0.08301132007952867
42.5,-0.013361703604459763,385.0,-0.08301132007952867
15.8,0.0442534014582634,385.0,-0.08301132007952867
130.0,-0.07087243348360062,385.0,-0.08301132007952867
150.0,-0.06788727641105652,385.0,-0.08301132007952867
21.4,-0.00746076088398695,385.0,-0.08301132007952867
42.5,-0.009841594845056534,385.0,-0.08301132007952867
11.6,0.04643598198890686,385.0,-0.08301132007952867
236.0,-0.02893812581896782,385.0,-0.08301132007952867
21.4,-0.00803135335445404,385.0,-0.08301132007952867
65.2,-0.00830569677054882,385.0,-0.08301132007952867
15.8,0.048823826014995575,385.0,-0.08301132007952867
42.5,-0.009691900573670864,385.0,-0.08301132007952867
50.0,0.021110793575644493,385.0,-0.08301132007952867
21.4,0.009919940494000912,385.0,-0.08301132007952867
15.2,0.07693200558423996,385.0,-0.08301132007952867
11.6,0.03752005100250244,385.0,-0.08301132007952867
385.0,-0.07798489928245544,385.0,-0.08301132007952867
15.8,0.036002326756715775,385.0,-0.08301132007952867
146.0,-0.07362447679042816,385.0,-0.08301132007952867
146.0,-0.08071798086166382,385.0,-0.08301132007952867
6.7,0.02869335561990738,385.0,-0.08301132007952867
21.4,-0.00838206522166729,385.0,-0.08301132007952867
21.4,-0.00929613970220089,385.0,-0.08301132007952867
9.8,0.04580080509185791,385.0,-0.08301132007952867
21.4,0.017518620938062668,385.0,-0.08301132007952867
72.7,-0.01662478968501091,385.0,-0.08301132007952867
121.0,-0.02259291335940361,385.0,-0.08301132007952867
21.4,0.008155718445777893,385.0,-0.08301132007952867
216.434305,-0.0636855959892273,385.0,-0.08301132007952867
9.8,0.03683806210756302,385.0,-0.08301132007952867
320.0,-0.0756930410861969,385.0,-0.08301132007952867
320.0,-0.07893542945384979,385.0,-0.08301132007952867
21.4,-0.007469620555639267,385.0,-0.08301132007952867
167.0,-0.060334280133247375,385.0,-0.08301132007952867
5.3,0.03462182730436325,385.0,-0.08301132007952867
21.4,0.007306904532015324,385.0,-0.08301132007952867
51.3,-0.01628519780933857,385.0,-0.08301132007952867
21.4,-0.02063721790909767,385.0,-0.08301132007952867
130.0,-0.06733159720897675,385.0,-0.08301132007952867
51.3,0.0038313986733555794,385.0,-0.08301132007952867
9.8,0.02676408365368843,385.0,-0.08301132007952867
21.4,-0.00847377348691225,385.0,-0.08301132007952867
21.4,-0.004861362278461456,385.0,-0.08301132007952867
21.4,-0.004122575279325247,385.0,-0.08301132007952867
21.4,-0.004738871939480305,385.0,-0.08301132007952867
51.3,-0.012577703222632408,385.0,-0.08301132007952867
5.3,0.01842416636645794,385.0,-0.08301132007952867
121.0,-0.056820347905159,385.0,-0.08301132007952867
51.3,-0.01537263859063387,385.0,-0.08301132007952867
