density(g/cm3),shap,lowess density(g/cm3),lowess shap
8.0,0.017957473173737526,8.23,0.017241206217187475
2.698224,0.0015609245747327805,8.23,0.017241206217187475
1.803,-0.006359484512358904,8.23,0.017241206217187475
8.19,0.010770151391625404,8.23,0.017241206217187475
8.9,0.015053166076540947,8.23,0.017241206217187475
2.7,-0.014045095071196556,8.23,0.017241206217187475
2.655008,-0.0009168889373540878,8.23,0.017241206217187475
6.471,-0.03465123474597931,8.23,0.017241206217187475
2.67,-0.007020064629614353,8.23,0.017241206217187475
2.67,0.006776344962418079,8.23,0.017241206217187475
2.67,0.0044001126661896706,8.23,0.017241206217187475
8.0,0.009620282799005508,8.23,0.017241206217187475
8.78,0.03327590227127075,8.23,0.017241206217187475
8.9,0.02921971306204796,8.23,0.017241206217187475
1.81,-0.015202125534415245,8.23,0.017241206217187475
8.78,0.03476283326745033,8.23,0.017241206217187475
2.67,0.012393197044730186,8.23,0.017241206217187475
2.67,0.0038618072867393494,8.23,0.017241206217187475
7.8,0.003949317149817944,8.23,0.017241206217187475
2.7,-0.015387886203825474,8.23,0.017241206217187475
8.0,0.0124181117862463,8.23,0.017241206217187475
1.84,0.002608512993901968,8.23,0.017241206217187475
8.74,0.023603226989507675,8.23,0.017241206217187475
8.78,0.00512482225894928,8.23,0.017241206217187475
2.67,-0.0029592663049697876,8.23,0.017241206217187475
8.0,0.031922221183776855,8.23,0.017241206217187475
8.93,-0.129407599568367,8.23,0.017241206217187475
2.66,0.006501310039311647,8.23,0.017241206217187475
8.44,0.027277836576104164,8.23,0.017241206217187475
8.74,0.02585086226463318,8.23,0.017241206217187475
4.43,-0.019935719668865204,8.23,0.017241206217187475
2.67,0.0063184089958667755,8.4,0.018809552713162793
7.8,-0.01870034635066986,8.4,0.018809552713162793
8.74,0.008204836398363113,8.4,0.018809552713162793
4.65,-0.0008764085359871387,8.44,0.019172558568966196
8.23,0.04451996088027954,8.44,0.019172558568966196
19.3,-0.16141799092292786,8.44,0.019172558568966196
8.23,0.01800055429339409,8.44,0.019172558568966196
8.93,-0.16358889639377594,8.44,0.019172558568966196
8.78,0.014136925339698792,8.44,0.019172558568966196
4.43,0.0008793030865490437,8.44,0.019172558568966196
2.67,0.008566197007894516,8.44,0.019172558568966196
2.67,-0.015085804276168346,8.44,0.019172558568966196
8.19,0.013126485049724579,8.44,0.019172558568966196
1.84,-0.0060988375917077065,8.44,0.019172558568966196
1.803,-0.009302029386162758,8.44,0.019172558568966196
4.43,-0.0022782543674111366,8.44,0.019172558568966196
8.9,0.01673789881169796,8.44,0.019172558568966196
8.0,0.018563466146588326,8.44,0.019172558568966196
4.43,-0.016727011650800705,8.44,0.019172558568966196
2.696448,-0.0016347356140613556,8.44,0.019172558568966196
7.8,-0.0250716395676136,8.44,0.019172558568966196
8.0,0.031086301431059837,8.44,0.019172558568966196
8.93,-0.1317467838525772,8.44,0.019172558568966196
8.0,0.03144146129488945,8.44,0.019172558568966196
7.8,-0.004475161898881197,8.44,0.019172558568966196
4.43,-0.022676654160022736,8.44,0.019172558568966196
2.66,0.012948996387422085,8.44,0.019172558568966196
8.44,0.022461535409092903,8.44,0.019172558568966196
7.8,-0.0357508584856987,8.44,0.019172558568966196
8.0,0.04716777056455612,8.44,0.019172558568966196
4.43,-0.024363823235034943,8.44,0.019172558568966196
8.909,0.039034150540828705,8.44,0.019172558568966196
1.84,-0.0011533405631780624,8.44,0.019172558568966196
2.67,0.008652960881590843,8.44,0.019172558568966196
2.78,-0.012810919433832169,8.44,0.019172558568966196
4.43,-0.020080294460058212,8.44,0.019172558568966196
1.803,0.000842610839754343,8.44,0.019172558568966196
4.43,-0.009955346584320068,8.44,0.019172558568966196
4.43,-0.002257158048450947,8.44,0.019172558568966196
8.9,0.017857085913419724,8.44,0.019172558568966196
8.23,0.01300550065934658,8.44,0.019172558568966196
2.76,-0.014661249704658985,8.44,0.019172558568966196
8.0,0.02784631960093975,8.44,0.019172558568966196
2.66,-0.02397298254072666,8.44,0.019172558568966196
2.76,0.0015407075406983495,8.44,0.019172558568966196
8.44,0.012154772877693176,8.44,0.019172558568966196
2.642761,-0.002438354305922985,8.44,0.019172558568966196
8.0,0.03142455965280533,8.44,0.019172558568966196
8.0,0.007658827118575573,8.44,0.019172558568966196
7.872,0.012612693011760712,8.44,0.019172558568966196
7.85,0.02367587201297283,8.44,0.019172558568966196
7.85,0.021777931600809097,8.44,0.019172558568966196
8.0,0.031493283808231354,8.44,0.019172558568966196
2.81,-0.011016912758350372,8.44,0.019172558568966196
4.43,-0.026284929364919662,8.44,0.019172558568966196
8.9,0.018417660146951675,8.44,0.019172558568966196
8.78,0.025753097608685493,8.44,0.019172558568966196
8.44,0.019813885912299156,8.44,0.019172558568966196
8.0,0.021785365417599678,8.44,0.019172558568966196
8.78,0.016281602904200554,8.44,0.019172558568966196
8.9,0.0208967924118042,8.44,0.019172558568966196
4.54,-0.014921125955879688,8.44,0.019172558568966196
8.93,-0.13567852973937988,8.44,0.019172558568966196
8.93,-0.10702089965343475,8.44,0.019172558568966196
7.83,0.020699964836239815,8.44,0.019172558568966196
8.0,0.018728988245129585,8.44,0.019172558568966196
8.78,0.014817902818322182,8.44,0.019172558568966196
8.0,0.020542094483971596,8.44,0.019172558568966196
2.67,-0.0016146637499332428,8.44,0.019172558568966196
8.78,0.014203762635588646,8.44,0.019172558568966196
2.81,-0.011520983651280403,8.44,0.019172558568966196
1.84,0.0010573402978479862,8.44,0.019172558568966196
8.0,0.006735192611813545,8.44,0.019172558568966196
8.23,0.017816539853811264,8.44,0.019172558568966196
4.43,-0.014091349206864834,8.44,0.019172558568966196
8.0,0.026807410642504692,8.44,0.019172558568966196
1.84,0.024754218757152557,8.44,0.019172558568966196
8.0,0.020285308361053467,8.44,0.019172558568966196
8.0,0.012668242678046227,8.44,0.019172558568966196
8.19,0.02041151002049446,8.44,0.019172558568966196
8.44,0.020153086632490158,8.44,0.019172558568966196
2.67,0.010642568580806255,8.44,0.019172558568966196
8.0,0.0072686453349888325,8.44,0.019172558568966196
6.471,-0.018582258373498917,8.44,0.019172558568966196
6.471,-0.006269104313105345,8.44,0.019172558568966196
4.43,-0.016841571778059006,8.44,0.019172558568966196
19.3,-0.1259784996509552,8.44,0.019172558568966196
2.67,0.006343230605125427,8.44,0.019172558568966196
2.67,0.009717941284179688,8.44,0.019172558568966196
7.8,0.009100323542952538,8.44,0.019172558568966196
7.85,0.027063341811299324,8.44,0.019172558568966196
4.43,-0.016251811757683754,8.44,0.019172558568966196
8.93,-0.19037461280822754,8.44,0.019172558568966196
8.93,-0.13892264664173126,8.44,0.019172558568966196
2.692896,-6.916653364896774e-05,8.44,0.019172558568966196
8.0,0.0339914932847023,8.44,0.019172558568966196
8.0,0.018314938992261887,8.44,0.019172558568966196
8.0,0.0076803117990493774,8.44,0.019172558568966196
8.0,0.017961494624614716,8.44,0.019172558568966196
2.67,-0.005230688489973545,8.44,0.019172558568966196
2.67,0.008280131034553051,8.44,0.019172558568966196
8.9,0.015423096716403961,8.44,0.019172558568966196
8.78,0.031024819239974022,8.44,0.019172558568966196
4.43,-0.016202539205551147,8.44,0.019172558568966196
2.67,0.01727539859712124,8.62,0.020776690683578822
19.3,-0.15025857090950012,8.62,0.020776690683578822
8.0,0.013534456491470337,8.62,0.020776690683578822
19.3,-0.1484772115945816,8.62,0.020776690683578822
8.44,0.040645845234394073,8.62,0.020776690683578822
7.85,0.024260081350803375,8.62,0.020776690683578822
7.85,0.01605110429227352,8.62,0.020776690683578822
2.67,0.026685969904065132,8.62,0.020776690683578822
8.0,0.011939587071537971,8.62,0.020776690683578822
8.44,0.017991522327065468,8.62,0.020776690683578822
2.67,-0.009235001169145107,8.62,0.020776690683578822
2.7,0.0057727275416255,8.62,0.020776690683578822
8.44,0.014876293018460274,8.62,0.020776690683578822
8.44,0.0054338239133358,8.62,0.020776690683578822
4.43,-0.0023155929520726204,8.62,0.020776690683578822
8.23,0.012767504900693893,8.62,0.020776690683578822
2.692896,-0.011888294480741024,8.62,0.020776690683578822
8.0,0.017710251733660698,8.62,0.020776690683578822
2.67,0.019056525081396103,8.62,0.020776690683578822
19.3,-0.1308356076478958,8.62,0.020776690683578822
2.78,-0.007254476193338633,8.62,0.020776690683578822
8.23,0.03735341131687164,8.62,0.020776690683578822
8.0,0.02972697839140892,8.62,0.020776690683578822
4.65,0.0025454522110521793,8.62,0.020776690683578822
8.93,-0.15755954384803772,8.74,0.021818288256714637
4.43,-0.007413243874907494,8.74,0.021818288256714637
8.0,0.03054002672433853,8.74,0.021818288256714637
8.0,0.01676194742321968,8.74,0.021818288256714637
1.8,-0.004061873070895672,8.74,0.021818288256714637
1.8,0.007200020365417004,8.74,0.021818288256714637
4.43,-0.0031820866279304028,8.74,0.021818288256714637
8.0,0.01150660403072834,8.74,0.021818288256714637
4.43,0.001277822069823742,8.74,0.021818288256714637
2.66,-1.658964902162552e-05,8.74,0.021818288256714637
8.0,0.004510721191763878,8.78,0.022160347333038587
6.471,-0.005566305946558714,8.78,0.022160347333038587
2.655008,-0.009974018670618534,8.78,0.022160347333038587
2.642761,-0.008356893435120583,8.78,0.022160347333038587
8.9,0.021289488300681114,8.78,0.022160347333038587
2.67,-0.004034700337797403,8.78,0.022160347333038587
4.43,-0.004963750019669533,8.78,0.022160347333038587
8.0,0.010435775853693485,8.78,0.022160347333038587
8.0,0.010465165600180626,8.78,0.022160347333038587
2.76,-0.02975732833147049,8.78,0.022160347333038587
19.3,-0.12960396707057953,8.78,0.022160347333038587
2.67,0.0011358605697751045,8.78,0.022160347333038587
8.0,0.024221353232860565,8.78,0.022160347333038587
1.8,0.007862175814807415,8.78,0.022160347333038587
1.803,-0.008332517929375172,8.78,0.022160347333038587
7.85,0.02482086606323719,8.78,0.022160347333038587
8.9,0.01662396639585495,8.78,0.022160347333038587
4.43,-0.015697745606303215,8.78,0.022160347333038587
2.7,-0.017968690022826195,8.78,0.022160347333038587
8.0,0.03716399520635605,8.78,0.022160347333038587
8.19,0.024494081735610962,8.78,0.022160347333038587
19.3,-0.13977481424808502,8.78,0.022160347333038587
1.84,-0.012427276000380516,8.78,0.022160347333038587
8.0,0.003981299698352814,8.78,0.022160347333038587
4.65,-0.02311818301677704,8.78,0.022160347333038587
8.23,0.02670672908425331,8.78,0.022160347333038587
8.23,0.015804117545485497,8.78,0.022160347333038587
8.44,0.050431109964847565,8.78,0.022160347333038587
8.78,0.03330535441637039,8.78,0.022160347333038587
4.43,-0.020572680979967117,8.78,0.022160347333038587
8.44,0.015460855327546597,8.78,0.022160347333038587
8.0,0.036023303866386414,8.78,0.022160347333038587
7.8,-0.010670413263142109,8.78,0.022160347333038587
8.0,0.010179789736866951,8.78,0.022160347333038587
2.78,-0.015109676867723465,8.78,0.022160347333038587
8.44,0.019606418907642365,8.78,0.022160347333038587
8.23,0.01577763818204403,8.78,0.022160347333038587
7.87,0.03398248553276062,8.9,0.023170703115745584
2.7,-0.0011608046479523182,8.9,0.023170703115745584
8.44,0.05002398043870926,8.9,0.023170703115745584
2.76,0.0027922457084059715,8.9,0.023170703115745584
7.8,-0.026066113263368607,8.9,0.023170703115745584
2.66,-0.0028733930084854364,8.9,0.023170703115745584
5.66,-0.02062111720442772,8.9,0.023170703115745584
8.44,0.021899346262216568,8.9,0.023170703115745584
2.678,-0.019552286714315414,8.9,0.023170703115745584
2.7,-0.019018810242414474,8.9,0.023170703115745584
7.8,0.018374839797616005,8.9,0.023170703115745584
8.44,0.023401178419589996,8.9,0.023170703115745584
4.43,0.0018862467259168625,8.9,0.023170703115745584
8.93,-0.1672913283109665,8.9,0.023170703115745584
8.0,0.011680739000439644,8.9,0.023170703115745584
7.8,-0.02793561853468418,8.9,0.023170703115745584
8.9,0.014424657449126244,8.9,0.023170703115745584
4.43,-0.015268227085471153,8.9,0.023170703115745584
8.0,0.013663530349731445,8.9,0.023170703115745584
4.43,-0.006460036616772413,8.9,0.023170703115745584
8.44,0.0015907525084912777,8.9,0.023170703115745584
7.8,-0.01677660644054413,8.9,0.023170703115745584
8.0,0.011983539909124374,8.9,0.023170703115745584
8.19,0.020344048738479614,8.9,0.023170703115745584
2.7,-0.017861181870102882,8.9,0.023170703115745584
8.0,0.01156008429825306,8.9,0.023170703115745584
2.67,0.024563018232584,8.9,0.023170703115745584
19.3,-0.12717220187187195,8.9,0.023170703115745584
2.76,-0.003163561224937439,8.9,0.023170703115745584
2.67,0.007160713896155357,8.9,0.023170703115745584
8.93,-0.12569423019886017,8.9,0.023170703115745584
8.19,0.023322172462940216,8.9,0.023170703115745584
2.76,-0.0020937384106218815,8.9,0.023170703115745584
2.67,0.0072365859523415565,8.9,0.023170703115745584
8.9,0.019856886938214302,8.9,0.023170703115745584
4.65,0.010352741926908493,8.9,0.023170703115745584
4.43,0.00540690403431654,8.9,0.023170703115745584
2.698224,-0.02010694146156311,8.9,0.023170703115745584
8.23,0.029831519350409508,8.9,0.023170703115745584
2.81,-0.012434826232492924,8.9,0.023170703115745584
6.471,-0.0064404793083667755,8.9,0.023170703115745584
8.0,0.02408517338335514,8.9,0.023170703115745584
1.84,-0.00043526291847229004,8.9,0.023170703115745584
19.3,-0.10492676496505737,8.9,0.023170703115745584
8.0,0.031761422753334045,8.9,0.023170703115745584
8.0,0.026535892859101295,8.9,0.023170703115745584
19.3,-0.14607283473014832,8.9,0.023170703115745584
2.67,0.00430726446211338,8.9,0.023170703115745584
8.93,-0.1339370310306549,8.9,0.023170703115745584
8.23,0.005677070468664169,8.9,0.023170703115745584
5.66,-0.0009953808039426804,8.9,0.023170703115745584
8.0,0.007806512527167797,8.9,0.023170703115745584
8.44,0.019051091745495796,8.9,0.023170703115745584
7.8,-0.03384747356176376,8.9,0.023170703115745584
4.43,-0.015595615841448307,8.9,0.023170703115745584
8.44,0.04518316313624382,8.9,0.023170703115745584
4.43,-0.014318704605102539,8.9,0.023170703115745584
8.23,0.05140678957104683,8.9,0.023170703115745584
8.0,0.020369455218315125,8.9,0.023170703115745584
8.44,0.02381565421819687,8.9,0.023170703115745584
2.67,-0.010504581034183502,8.9,0.023170703115745584
8.19,0.019591689109802246,8.9,0.023170703115745584
2.67,0.014111559838056564,8.9,0.023170703115745584
8.78,0.03678932040929794,8.9,0.023170703115745584
7.85,0.026973186060786247,8.909,0.023245512441931165
8.44,0.01153494045138359,8.909,0.023245512441931165
2.67,0.008758491836488247,8.909,0.023245512441931165
2.81,-0.008596790954470634,8.909,0.023245512441931165
1.803,-0.007971306331455708,8.909,0.023245512441931165
7.85,0.02500433288514614,8.909,0.023245512441931165
4.43,-0.017080126330256462,8.909,0.023245512441931165
4.43,-0.025920631363987923,8.909,0.023245512441931165
8.19,0.04081670194864273,8.909,0.023245512441931165
8.0,0.027539892122149467,8.909,0.023245512441931165
7.85,0.01697668991982937,8.909,0.023245512441931165
2.692896,0.014019481837749481,8.93,0.023419540126907744
8.23,0.013013040646910667,8.93,0.023419540126907744
4.43,-0.016283825039863586,8.93,0.023419540126907744
7.8,-0.017420029267668724,8.93,0.023419540126907744
7.85,0.02222704142332077,8.93,0.023419540126907744
2.66,0.019073747098445892,8.93,0.023419540126907744
8.0,0.010078869760036469,8.93,0.023419540126907744
4.43,0.002700483426451683,8.93,0.023419540126907744
7.8,-0.02112518809735775,8.93,0.023419540126907744
2.67,0.010171186178922653,8.93,0.023419540126907744
8.62,0.0161033496260643,8.93,0.023419540126907744
5.66,-0.020209111273288727,8.93,0.023419540126907744
2.66,-0.007869289256632328,8.93,0.023419540126907744
8.9,0.020139344036579132,8.93,0.023419540126907744
8.62,0.014177970588207245,8.93,0.023419540126907744
8.9,0.01901090145111084,8.93,0.023419540126907744
4.43,0.0013162503018975258,8.93,0.023419540126907744
8.0,0.028592903167009354,8.93,0.023419540126907744
2.685755,-0.007686296012252569,8.93,0.023419540126907744
7.8,-0.007288248278200626,8.93,0.023419540126907744
1.803,-0.003090902464464307,8.93,0.023419540126907744
4.43,-0.01673170179128647,8.93,0.023419540126907744
2.66,0.015341578982770443,8.93,0.023419540126907744
8.9,0.016715412959456444,8.93,0.023419540126907744
7.8,-0.011411283165216446,8.93,0.023419540126907744
8.44,0.0189032144844532,8.93,0.023419540126907744
2.67,-0.003212305251508951,8.93,0.023419540126907744
8.0,0.023640170693397522,8.93,0.023419540126907744
2.7,0.010323815047740936,8.93,0.023419540126907744
2.67,0.009982253424823284,8.93,0.023419540126907744
8.9,0.014758002012968063,8.93,0.023419540126907744
6.471,-0.019577812403440475,8.93,0.023419540126907744
1.803,-0.008736541494727135,8.93,0.023419540126907744
4.65,-0.013072405010461807,8.93,0.023419540126907744
8.0,0.016675183549523354,8.93,0.023419540126907744
8.909,0.00626767985522747,8.93,0.023419540126907744
7.8,-0.01881754957139492,8.93,0.023419540126907744
8.93,-0.11784524470567703,8.93,0.023419540126907744
8.78,0.010869093239307404,8.93,0.023419540126907744
1.84,0.008634981699287891,8.93,0.023419540126907744
8.78,0.008588703349232674,8.93,0.023419540126907744
4.65,-0.023326285183429718,8.93,0.023419540126907744
2.67,-0.004951929207891226,8.93,0.023419540126907744
8.0,0.014947636052966118,8.93,0.023419540126907744
8.0,0.030795712023973465,8.93,0.023419540126907744
7.83,0.018328597769141197,8.93,0.023419540126907744
4.43,-0.015996262431144714,8.93,0.023419540126907744
8.44,0.01706266589462757,8.93,0.023419540126907744
8.0,0.008150991052389145,8.93,0.023419540126907744
2.67,0.006462543271481991,8.93,0.023419540126907744
4.43,-0.01736319251358509,8.93,0.023419540126907744
8.62,0.019307315349578857,8.93,0.023419540126907744
2.67,-0.0029835980385541916,8.93,0.023419540126907744
19.3,-0.13121598958969116,8.93,0.023419540126907744
5.66,0.007371448911726475,8.93,0.023419540126907744
4.65,-0.019415486603975296,8.93,0.023419540126907744
1.84,-0.0014299899339675903,8.93,0.023419540126907744
1.84,0.005423767492175102,8.93,0.023419540126907744
8.0,0.029140036553144455,8.93,0.023419540126907744
7.8,-0.01576964743435383,8.93,0.023419540126907744
2.67,-0.009396378882229328,8.93,0.023419540126907744
7.8,-0.03108755499124527,8.93,0.023419540126907744
2.81,-0.011520983651280403,8.93,0.023419540126907744
2.7,0.00030391570180654526,8.93,0.023419540126907744
7.8,-0.01643967628479004,19.3,-0.13298535562324826
8.05,0.01697610877454281,19.3,-0.13298535562324826
2.81,-0.015067214146256447,19.3,-0.13298535562324826
2.76,-0.0032734954729676247,19.3,-0.13298535562324826
8.0,0.0171750970184803,19.3,-0.13298535562324826
7.8,-0.008390456438064575,19.3,-0.13298535562324826
8.23,0.019489489495754242,19.3,-0.13298535562324826
2.7,0.015316842123866081,19.3,-0.13298535562324826
8.0,0.01661578007042408,19.3,-0.13298535562324826
7.872,0.0229042898863554,19.3,-0.13298535562324826
8.05,0.024873442947864532,19.3,-0.13298535562324826
7.8,-0.008022129535675049,19.3,-0.13298535562324826
8.78,0.03454609960317612,19.3,-0.13298535562324826
8.0,0.02486768364906311,19.3,-0.13298535562324826
8.0,0.04203462600708008,19.3,-0.13298535562324826
8.23,0.014306554570794106,19.3,-0.13298535562324826
8.93,-0.12958690524101257,19.3,-0.13298535562324826
8.05,0.01490061730146408,19.3,-0.13298535562324826
2.67,-0.008411373011767864,19.3,-0.13298535562324826
2.67,-0.009132220409810543,19.3,-0.13298535562324826
4.43,-0.02099021151661873,19.3,-0.13298535562324826
8.0,0.01413637399673462,19.3,-0.13298535562324826
8.0,0.017379308119416237,19.3,-0.13298535562324826
8.44,0.011059701442718506,19.3,-0.13298535562324826
8.0,0.0299701951444149,19.3,-0.13298535562324826
1.81,0.010650387033820152,19.3,-0.13298535562324826
2.66,0.02344621904194355,19.3,-0.13298535562324826
8.0,0.03167951852083206,19.3,-0.13298535562324826
2.685755,-0.0013802871108055115,19.3,-0.13298535562324826
8.44,0.014139054343104362,19.3,-0.13298535562324826
8.9,0.017854472622275352,19.3,-0.13298535562324826
8.9,0.017713293433189392,19.3,-0.13298535562324826
8.0,0.010331385768949986,19.3,-0.13298535562324826
2.7,0.008300919085741043,19.3,-0.13298535562324826
4.65,-0.012537369504570961,19.3,-0.13298535562324826
8.0,0.031027542427182198,19.3,-0.13298535562324826
1.84,-0.007358363829553127,19.3,-0.13298535562324826
8.0,0.010959282517433167,19.3,-0.13298535562324826
2.81,-0.017034702003002167,19.3,-0.13298535562324826
1.84,0.014622535556554794,19.3,-0.13298535562324826
8.44,0.009491718374192715,19.3,-0.13298535562324826
8.0,0.009705323725938797,19.3,-0.13298535562324826
8.0,0.021489154547452927,19.3,-0.13298535562324826
8.0,0.013827679678797722,19.3,-0.13298535562324826
8.0,0.01998552680015564,19.3,-0.13298535562324826
1.84,0.0029928660951554775,19.3,-0.13298535562324826
4.65,-0.022215895354747772,19.3,-0.13298535562324826
2.66,0.0035318173468112946,19.3,-0.13298535562324826
1.84,0.0073517439886927605,19.3,-0.13298535562324826
