laser power (watt),shap,lowess laser power (watt),lowess shap
200.0,-0.0018225288949906826,275.0,0.03626220579197276
200.0,-0.0014952562050893903,275.0,0.03626220579197276
350.0,0.05678398534655571,275.0,0.03626220579197276
50.0,-0.17191506922245026,275.0,0.03626220579197276
195.0,-0.010075729340314865,275.0,0.03626220579197276
350.0,0.05783608555793762,275.0,0.03626220579197276
350.0,0.04592005908489227,275.0,0.03626220579197276
240.0,0.0032566681038588285,275.0,0.03626220579197276
250.0,0.010670820251107216,275.0,0.03626220579197276
250.0,0.017013851553201675,275.0,0.03626220579197276
100.0,-0.158449187874794,275.0,0.03626220579197276
125.0,-0.11285644769668579,275.0,0.03626220579197276
350.0,0.08273167163133621,275.0,0.03626220579197276
200.0,-0.009736134670674801,275.0,0.03626220579197276
300.0,0.08552540093660355,275.0,0.03626220579197276
200.0,0.038742005825042725,275.0,0.03626220579197276
250.0,0.014296958222985268,275.0,0.03626220579197276
175.0,0.0048945266753435135,275.0,0.03626220579197276
370.0,0.045589301735162735,275.0,0.03626220579197276
350.0,0.05020475015044212,275.0,0.03626220579197276
250.0,0.014014128595590591,275.0,0.03626220579197276
160.81,-0.03356805071234703,280.0,0.03871532123351312
200.0,-0.015793388709425926,280.0,0.03871532123351312
250.0,0.007897656410932541,280.0,0.03871532123351312
200.0,0.022836579009890556,280.0,0.03871532123351312
270.0,0.051426615566015244,280.0,0.03871532123351312
250.0,0.010327334515750408,280.0,0.03871532123351312
195.0,-0.0036570229567587376,280.0,0.03871532123351312
250.0,0.023298313841223717,280.0,0.03871532123351312
200.0,-0.019360821694135666,280.0,0.03871532123351312
100.0,-0.145986869931221,280.0,0.03871532123351312
200.0,-0.00210492592304945,280.0,0.03871532123351312
250.0,0.013999713584780693,280.0,0.03871532123351312
100.0,-0.14663806557655334,280.0,0.03871532123351312
145.0,-0.04233073070645332,280.0,0.03871532123351312
300.0,0.012199202552437782,280.0,0.03871532123351312
195.0,-0.0038564244750887156,280.0,0.03871532123351312
220.0,-0.029740098863840103,280.0,0.03871532123351312
350.0,0.04845753684639931,280.0,0.03871532123351312
225.0,0.02903466857969761,280.0,0.03871532123351312
370.0,0.07551291584968567,280.0,0.03871532123351312
200.0,-0.013715703040361404,280.0,0.03871532123351312
70.0,-0.14252007007598877,280.0,0.03871532123351312
125.0,-0.09914109855890274,280.0,0.03871532123351312
160.0,-0.06856802105903625,280.0,0.03871532123351312
60.0,-0.1763668954372406,285.0,0.040416026824660646
250.0,0.018916796892881393,285.0,0.040416026824660646
200.0,-0.016841277480125427,285.0,0.040416026824660646
350.0,0.05040927603840828,285.0,0.040416026824660646
225.0,-0.012304410338401794,285.0,0.040416026824660646
50.0,-0.14360007643699646,295.0,0.04277773659435119
175.0,-0.024626463651657104,295.0,0.04277773659435119
200.0,0.021436944603919983,300.0,0.04451815198605083
350.0,0.06245795264840126,300.0,0.04451815198605083
200.0,-0.024312742054462433,300.0,0.04451815198605083
200.0,-0.002183170523494482,300.0,0.04451815198605083
150.0,-0.09271702170372009,300.0,0.04451815198605083
200.0,-0.012838704511523247,300.0,0.04451815198605083
200.0,0.03328739106655121,300.0,0.04451815198605083
200.0,-0.02855195850133896,300.0,0.04451815198605083
125.0,-0.04453358054161072,300.0,0.04451815198605083
200.0,-0.015247562900185585,300.0,0.04451815198605083
250.0,0.022481005638837814,300.0,0.04451815198605083
175.0,-0.021320827305316925,300.0,0.04451815198605083
200.0,-0.018936462700366974,300.0,0.04451815198605083
50.0,-0.14924763143062592,300.0,0.04451815198605083
280.0,0.0509381927549839,300.0,0.04451815198605083
350.0,0.029862428084015846,300.0,0.04451815198605083
195.0,-0.00701705040410161,300.0,0.04451815198605083
204.0,-0.012032339349389076,300.0,0.04451815198605083
200.0,0.013501301407814026,300.0,0.04451815198605083
200.0,-0.02980893850326538,300.0,0.04451815198605083
102.0,-0.11390775442123413,300.0,0.04451815198605083
275.0,0.04245533049106598,300.0,0.04451815198605083
250.0,0.012170754373073578,300.0,0.04451815198605083
200.0,0.022749044001102448,300.0,0.04451815198605083
300.0,0.055444180965423584,300.0,0.04451815198605083
330.0,0.04393550753593445,300.0,0.04451815198605083
250.0,0.012664851732552052,300.0,0.04451815198605083
75.0,-0.16850689053535461,300.0,0.04451815198605083
250.0,0.012268664315342903,300.0,0.04451815198605083
200.0,0.022615822032094002,300.0,0.04451815198605083
200.0,0.004244023002684116,300.0,0.04451815198605083
200.0,-0.026709342375397682,300.0,0.04451815198605083
250.0,0.04493557661771774,300.0,0.04451815198605083
300.0,0.06175153702497482,300.0,0.04451815198605083
200.0,0.009070921689271927,300.0,0.04451815198605083
250.0,0.031170358881354332,300.0,0.04451815198605083
95.0,-0.16997778415679932,300.0,0.04451815198605083
150.0,-0.08553124964237213,300.0,0.04451815198605083
160.0,-0.006084101274609566,300.0,0.04451815198605083
300.0,0.04934408888220787,300.0,0.04451815198605083
105.0,-0.17472493648529053,300.0,0.04451815198605083
300.0,0.049658484756946564,300.0,0.04451815198605083
200.0,-0.003751407377421856,300.0,0.04451815198605083
370.0,0.056914590299129486,300.0,0.04451815198605083
300.0,0.05118246003985405,300.0,0.04451815198605083
200.0,0.008470884524285793,300.0,0.04451815198605083
160.0,-0.06478942185640335,300.0,0.04451815198605083
300.0,0.05080345273017883,300.0,0.04451815198605083
155.0,-0.08457878977060318,300.0,0.04451815198605083
370.0,0.06040656194090843,300.0,0.04451815198605083
250.0,0.03949617221951485,300.0,0.04451815198605083
250.0,0.032249122858047485,300.0,0.04451815198605083
200.0,0.007169617339968681,300.0,0.04451815198605083
275.0,0.03267607092857361,300.0,0.04451815198605083
350.0,0.056842558085918427,300.0,0.04451815198605083
340.0,0.049748122692108154,300.0,0.04451815198605083
250.0,0.0248239915817976,300.0,0.04451815198605083
400.0,0.06891712546348572,300.0,0.04451815198605083
200.0,-0.006383273750543594,300.0,0.04451815198605083
99.72,-0.1406944990158081,300.0,0.04451815198605083
200.0,-0.017513228580355644,300.0,0.04451815198605083
170.0,-0.021249104291200638,300.0,0.04451815198605083
100.0,-0.16127026081085205,300.0,0.04451815198605083
250.0,0.027697114273905754,300.0,0.04451815198605083
275.0,0.08391162753105164,300.0,0.04451815198605083
325.0,0.062061503529548645,300.0,0.04451815198605083
200.0,-0.015303944237530231,300.0,0.04451815198605083
175.0,-0.023311540484428406,300.0,0.04451815198605083
350.0,0.05641743913292885,300.0,0.04451815198605083
125.0,-0.04470185935497284,300.0,0.04451815198605083
195.0,-0.00797886773943901,300.0,0.04451815198605083
350.0,0.05075256526470184,300.0,0.04451815198605083
350.0,0.055107079446315765,300.0,0.04451815198605083
370.0,0.050599753856658936,300.0,0.04451815198605083
250.0,0.021500201895833015,300.0,0.04451815198605083
350.0,0.037165798246860504,300.0,0.04451815198605083
200.0,0.013087551109492779,300.0,0.04451815198605083
200.0,-0.016524722799658775,300.0,0.04451815198605083
250.0,0.027650419622659683,300.0,0.04451815198605083
300.0,0.03312014415860176,300.0,0.04451815198605083
200.0,-0.004593832418322563,305.0,0.0459023292519707
300.0,0.0526459626853466,310.0,0.04729882997403768
182.0,-0.009912882931530476,310.0,0.04729882997403768
325.0,0.05827947333455086,320.0,0.05005664606605624
125.0,-0.10511982440948486,320.0,0.05005664606605624
190.0,0.01334377657622099,325.0,0.05140680301986126
150.0,-0.09955042600631714,325.0,0.05140680301986126
350.0,0.049226775765419006,325.0,0.05140680301986126
60.9,-0.19488397240638733,325.0,0.05140680301986126
200.0,-0.01285945251584053,325.0,0.05140680301986126
350.0,0.07314197719097137,325.0,0.05140680301986126
340.0,0.04806516319513321,325.0,0.05140680301986126
225.0,-0.010736528784036636,325.0,0.05140680301986126
95.0,-0.16862548887729645,325.0,0.05140680301986126
250.0,-0.0017315680161118507,325.0,0.05140680301986126
200.0,-0.005349775776267052,330.0,0.052734525144549384
100.0,-0.08785992115736008,330.0,0.052734525144549384
200.0,0.00973554514348507,330.0,0.052734525144549384
225.0,0.011637144722044468,330.0,0.052734525144549384
135.0,-0.08958056569099426,330.0,0.052734525144549384
200.0,0.0202806256711483,330.0,0.052734525144549384
187.5,0.0009401822462677956,330.0,0.052734525144549384
400.0,0.04079490900039673,330.0,0.052734525144549384
200.0,0.00526873953640461,330.0,0.052734525144549384
200.0,0.019517213106155396,333.0,0.05351986002442019
70.0,-0.1674795150756836,339.19,0.05511307274831352
150.0,-0.06815054267644882,339.19,0.05511307274831352
150.0,-0.04581885784864426,340.0,0.05531884974072635
370.0,0.06714694201946259,340.0,0.05531884974072635
50.0,-0.19665881991386414,340.0,0.05531884974072635
195.0,0.014505743980407715,340.0,0.05531884974072635
300.0,0.04528895020484924,340.0,0.05531884974072635
300.0,0.047601789236068726,340.0,0.05531884974072635
166.2,-0.03673189505934715,340.0,0.05531884974072635
250.0,0.0037103407084941864,340.0,0.05531884974072635
250.0,0.005019651725888252,340.0,0.05531884974072635
330.0,0.03910978138446808,340.0,0.05531884974072635
240.0,0.018120799213647842,340.0,0.05531884974072635
280.0,0.0569307804107666,340.0,0.05531884974072635
300.0,0.05623994767665863,340.0,0.05531884974072635
180.0,-0.04655792564153671,340.0,0.05531884974072635
179.0,-0.06425421684980392,340.0,0.05531884974072635
300.0,0.04862654581665993,340.0,0.05531884974072635
200.0,0.009206704795360565,340.0,0.05531884974072635
150.0,-0.04533878713846207,345.0,0.056575397521448884
70.0,-0.1651647686958313,345.0,0.056575397521448884
275.0,0.04851245880126953,345.0,0.056575397521448884
350.0,0.03484814614057541,345.0,0.056575397521448884
200.0,-0.007447516545653343,350.0,0.05780884588318895
250.0,0.0012580105103552341,350.0,0.05780884588318895
170.0,-0.0045191701501607895,350.0,0.05780884588318895
200.0,-0.0017276303842663765,350.0,0.05780884588318895
300.0,0.05224442481994629,350.0,0.05780884588318895
150.0,-0.11306843906641006,350.0,0.05780884588318895
350.0,0.030134614557027817,350.0,0.05780884588318895
190.0,-0.02748993970453739,350.0,0.05780884588318895
95.0,-0.1279587745666504,350.0,0.05780884588318895
95.0,-0.16742224991321564,350.0,0.05780884588318895
169.0,-0.012887930497527122,350.0,0.05780884588318895
350.0,0.08073399215936661,350.0,0.05780884588318895
200.0,-0.020020876079797745,350.0,0.05780884588318895
150.0,-0.09518417716026306,350.0,0.05780884588318895
200.0,0.020067285746335983,350.0,0.05780884588318895
250.0,0.018387071788311005,350.0,0.05780884588318895
200.0,-0.007592710666358471,350.0,0.05780884588318895
150.0,-0.07255174964666367,350.0,0.05780884588318895
350.0,0.05985959619283676,350.0,0.05780884588318895
95.0,-0.15956608951091766,350.0,0.05780884588318895
150.0,-0.061212629079818726,350.0,0.05780884588318895
200.0,0.004042854532599449,350.0,0.05780884588318895
169.0,-0.015514647588133812,350.0,0.05780884588318895
153.0,-0.07772824168205261,350.0,0.05780884588318895
200.0,-0.00783353578299284,350.0,0.05780884588318895
250.0,0.009873946197330952,350.0,0.05780884588318895
125.0,-0.09410503506660461,350.0,0.05780884588318895
345.0,0.055702947080135345,350.0,0.05780884588318895
200.0,-0.017113547772169113,350.0,0.05780884588318895
350.0,0.09530162066221237,350.0,0.05780884588318895
350.0,0.06323987245559692,350.0,0.05780884588318895
280.0,0.07776784896850586,350.0,0.05780884588318895
400.0,0.02845683880150318,350.0,0.05780884588318895
170.0,-0.027784064412117004,350.0,0.05780884588318895
250.0,-0.009068384766578674,350.0,0.05780884588318895
370.0,0.058624017983675,350.0,0.05780884588318895
140.0,-0.10910304635763168,350.0,0.05780884588318895
120.0,-0.1326194554567337,350.0,0.05780884588318895
225.0,-0.015351105481386185,350.0,0.05780884588318895
350.0,0.04446553811430931,350.0,0.05780884588318895
370.0,0.04666135460138321,350.0,0.05780884588318895
400.0,0.07449017465114594,350.0,0.05780884588318895
100.0,-0.18120810389518738,350.0,0.05780884588318895
100.0,-0.11745408922433853,350.0,0.05780884588318895
250.0,0.03492297977209091,350.0,0.05780884588318895
128.0,-0.0982823297381401,350.0,0.05780884588318895
100.0,-0.12488226592540741,350.0,0.05780884588318895
270.0,0.051923930644989014,350.0,0.05780884588318895
350.0,0.0581413134932518,350.0,0.05780884588318895
153.0,-0.039192162454128265,350.0,0.05780884588318895
250.0,0.026782533153891563,350.0,0.05780884588318895
370.0,0.04139956831932068,350.0,0.05780884588318895
187.5,-0.0015544043853878975,350.0,0.05780884588318895
200.0,0.04646209254860878,350.0,0.05780884588318895
250.0,-0.00594397634267807,350.0,0.05780884588318895
95.0,-0.1180330216884613,350.0,0.05780884588318895
325.0,0.06345714628696442,350.0,0.05780884588318895
100.0,-0.14032424986362457,350.0,0.05780884588318895
200.0,0.003046322613954544,350.0,0.05780884588318895
195.0,-0.007639758288860321,350.0,0.05780884588318895
370.0,0.11282599717378616,350.0,0.05780884588318895
200.0,0.022872786968946457,350.0,0.05780884588318895
200.0,0.016386497765779495,350.0,0.05780884588318895
170.0,-0.05333520844578743,350.0,0.05780884588318895
250.0,0.019592002034187317,350.0,0.05780884588318895
200.0,0.009589530527591705,350.0,0.05780884588318895
200.0,-0.001898449845612049,350.0,0.05780884588318895
125.0,-0.07377684116363525,350.0,0.05780884588318895
400.0,0.07032166421413422,350.0,0.05780884588318895
350.0,0.045163992792367935,350.0,0.05780884588318895
150.0,-0.10488849133253098,350.0,0.05780884588318895
200.0,-0.017426643520593643,350.0,0.05780884588318895
182.0,0.003062460571527481,350.0,0.05780884588318895
80.0,-0.17013777792453766,350.0,0.05780884588318895
200.0,0.038446977734565735,350.0,0.05780884588318895
120.0,-0.10664182901382446,350.0,0.05780884588318895
400.0,0.0824526697397232,350.0,0.05780884588318895
200.0,-0.012605557218194008,350.0,0.05780884588318895
350.0,0.05118684843182564,350.0,0.05780884588318895
250.0,0.02960065007209778,350.0,0.05780884588318895
350.0,0.07014209032058716,350.0,0.05780884588318895
370.0,0.0623847171664238,350.0,0.05780884588318895
120.0,-0.13404732942581177,350.0,0.05780884588318895
250.0,0.02623138576745987,350.0,0.05780884588318895
200.0,0.006765543948858976,350.0,0.05780884588318895
60.0,-0.17288680374622345,350.0,0.05780884588318895
325.0,0.06634428352117538,350.0,0.05780884588318895
200.0,-0.016893722116947174,350.0,0.05780884588318895
200.0,-0.025987638160586357,350.0,0.05780884588318895
200.0,0.023216962814331055,350.0,0.05780884588318895
200.0,0.015538278967142105,350.0,0.05780884588318895
200.0,-0.005633489228785038,350.0,0.05780884588318895
350.0,0.0726601630449295,350.0,0.05780884588318895
95.0,-0.16701704263687134,350.0,0.05780884588318895
200.0,-0.017657583579421043,350.0,0.05780884588318895
225.0,-0.0006992751732468605,350.0,0.05780884588318895
150.0,-0.09087146818637848,350.0,0.05780884588318895
350.0,0.08041428029537201,350.0,0.05780884588318895
400.0,0.06972433626651764,350.0,0.05780884588318895
225.0,0.0209607295691967,350.0,0.05780884588318895
275.0,0.03160695731639862,350.0,0.05780884588318895
250.0,0.027162015438079834,350.0,0.05780884588318895
150.0,-0.09416913241147995,350.0,0.05780884588318895
280.0,0.0536036379635334,350.0,0.05780884588318895
250.0,0.004495600238442421,350.0,0.05780884588318895
360.0,0.05618496239185333,350.0,0.05780884588318895
225.0,0.00047640595585107803,350.0,0.05780884588318895
300.0,0.04339449107646942,350.0,0.05780884588318895
280.0,0.0787317082285881,350.0,0.05780884588318895
150.0,-0.06505393981933594,350.0,0.05780884588318895
350.0,0.04412132501602173,350.0,0.05780884588318895
175.0,-0.0020359735935926437,350.0,0.05780884588318895
50.0,-0.15905195474624634,350.0,0.05780884588318895
200.0,-0.01757204718887806,350.0,0.05780884588318895
350.0,0.09060006588697433,350.0,0.05780884588318895
85.0,-0.1606147140264511,350.0,0.05780884588318895
350.0,0.02592507004737854,350.0,0.05780884588318895
225.0,0.02179611288011074,350.0,0.05780884588318895
350.0,0.05247919633984566,350.0,0.05780884588318895
300.0,0.042799077928066254,360.0,0.06021013507677042
150.0,-0.07729905843734741,360.0,0.06021013507677042
200.0,0.01039988361299038,360.0,0.06021013507677042
370.0,0.08880705386400223,360.0,0.06021013507677042
370.0,0.051163166761398315,360.0,0.06021013507677042
120.0,-0.1381949484348297,360.0,0.06021013507677042
300.0,0.06194871664047241,360.0,0.06021013507677042
275.0,0.0409257709980011,360.0,0.06021013507677042
220.0,0.01004075352102518,370.0,0.06253262318426926
200.0,-0.012270449660718441,370.0,0.06253262318426926
200.0,0.025692390277981758,370.0,0.06253262318426926
170.0,-0.04483078420162201,370.0,0.06253262318426926
175.0,-0.043163709342479706,370.0,0.06253262318426926
200.0,-0.011775143444538116,370.0,0.06253262318426926
170.0,-0.05824783071875572,370.0,0.06253262318426926
240.0,0.019057197496294975,370.0,0.06253262318426926
170.0,-0.03210899978876114,370.0,0.06253262318426926
200.0,0.019740957766771317,370.0,0.06253262318426926
180.0,-0.04097159951925278,370.0,0.06253262318426926
200.0,-0.01764702796936035,370.0,0.06253262318426926
275.0,0.04728018119931221,370.0,0.06253262318426926
400.0,0.07116423547267914,370.0,0.06253262318426926
100.0,-0.11444105207920074,370.0,0.06253262318426926
200.0,-0.016807541251182556,370.0,0.06253262318426926
190.0,-0.0036878916434943676,370.0,0.06253262318426926
333.0,0.04913029074668884,370.0,0.06253262318426926
370.0,0.08647731691598892,370.0,0.06253262318426926
200.0,0.027373217046260834,370.0,0.06253262318426926
170.0,-0.04983151704072952,370.0,0.06253262318426926
175.0,-0.05245105177164078,370.0,0.06253262318426926
150.0,-0.05936071276664734,370.0,0.06253262318426926
140.0,-0.09631559997797012,370.0,0.06253262318426926
200.0,-0.000601230189204216,370.0,0.06253262318426926
370.0,0.05090842768549919,370.0,0.06253262318426926
200.0,-0.01027949433773756,370.0,0.06253262318426926
200.0,0.008470884524285793,370.0,0.06253262318426926
200.0,-0.00851910375058651,370.0,0.06253262318426926
200.0,0.003824134822934866,370.0,0.06253262318426926
320.0,0.05495075136423111,370.0,0.06253262318426926
200.0,0.0009097135625779629,370.0,0.06253262318426926
204.0,0.00819195993244648,370.0,0.06253262318426926
200.0,-0.002106419764459133,370.0,0.06253262318426926
200.0,0.004628193099051714,370.0,0.06253262318426926
95.0,-0.13934102654457092,370.0,0.06253262318426926
200.0,0.03788190335035324,370.0,0.06253262318426926
200.0,-0.011196929030120373,370.0,0.06253262318426926
255.0,0.035719964653253555,370.0,0.06253262318426926
150.0,-0.08572880923748016,370.0,0.06253262318426926
225.0,0.014933010563254356,370.0,0.06253262318426926
250.0,0.02433127537369728,370.0,0.06253262318426926
50.0,-0.14077715575695038,370.0,0.06253262318426926
105.0,-0.09844936430454254,370.0,0.06253262318426926
170.0,-0.042186278849840164,370.0,0.06253262318426926
175.0,-0.02479284629225731,370.0,0.06253262318426926
300.0,0.038332223892211914,370.0,0.06253262318426926
400.0,0.06492985039949417,370.0,0.06253262318426926
260.0,0.026039784774184227,370.0,0.06253262318426926
200.0,-0.025047164410352707,370.0,0.06253262318426926
200.0,-0.010556325316429138,370.0,0.06253262318426926
380.0,0.05952145904302597,380.0,0.06478864586758241
275.0,0.04454183578491211,380.0,0.06478864586758241
140.0,-0.09428401291370392,380.0,0.06478864586758241
200.0,0.01165164913982153,380.0,0.06478864586758241
370.0,0.10568082332611084,380.0,0.06478864586758241
200.0,0.022171277552843094,380.0,0.06478864586758241
350.0,0.048742279410362244,380.0,0.06478864586758241
75.0,-0.1742771565914154,400.0,0.06914636972610481
300.0,0.03100435622036457,400.0,0.06914636972610481
350.0,0.05200444534420967,400.0,0.06914636972610481
350.0,0.07811933755874634,400.0,0.06914636972610481
300.0,0.05808261036872864,400.0,0.06914636972610481
200.0,0.021608654409646988,400.0,0.06914636972610481
160.0,-0.07163195312023163,400.0,0.06914636972610481
125.0,-0.09622055292129517,400.0,0.06914636972610481
275.0,0.051665037870407104,400.0,0.06914636972610481
100.0,-0.11950298398733139,400.0,0.06914636972610481
200.0,-0.013405620120465755,400.0,0.06914636972610481
350.0,0.05419991910457611,400.0,0.06914636972610481
175.0,-0.036588672548532486,400.0,0.06914636972610481
195.0,-0.013947434723377228,400.0,0.06914636972610481
250.0,0.006527559831738472,400.0,0.06914636972610481
200.0,0.005017056129872799,400.0,0.06914636972610481
187.5,-0.030267223715782166,400.0,0.06914636972610481
250.0,0.004981674253940582,400.0,0.06914636972610481
100.0,-0.15720444917678833,400.0,0.06914636972610481
