layer thickness (mm),shap,lowess layer thickness (mm),lowess shap
0.05,-0.011590387672185898,0.04,-0.01347846978758491
0.03,0.005414019338786602,0.04,-0.01347846978758491
0.01,0.05728501081466675,0.04,-0.01347846978758491
0.02,0.05052200332283974,0.04,-0.01347846978758491
0.03,-0.00032084574922919273,0.04,-0.01347846978758491
0.1,-0.06115593761205673,0.04,-0.01347846978758491
0.03,0.0015000421553850174,0.04,-0.01347846978758491
0.04,-0.02825271524488926,0.04,-0.01347846978758491
0.03,0.0018719956278800964,0.04,-0.01347846978758491
0.03,-0.002782471477985382,0.04,-0.01347846978758491
0.04,-0.012731954455375671,0.04,-0.01347846978758491
0.03,0.0035715210251510143,0.04,-0.01347846978758491
0.03,0.009166285395622253,0.04,-0.01347846978758491
0.03,0.009608116932213306,0.04,-0.01347846978758491
0.04,-0.022791413590312004,0.045,-0.012892968505638275
0.03,0.00986429862678051,0.045,-0.012892968505638275
0.03,0.009638316929340363,0.045,-0.012892968505638275
0.03,0.0042111836373806,0.045,-0.012892968505638275
0.03,0.010388926602900028,0.045,-0.012892968505638275
0.03,0.0014275405555963516,0.045,-0.012892968505638275
0.03,0.0032648667693138123,0.045,-0.012892968505638275
0.04,-0.00667082704603672,0.045,-0.012892968505638275
0.025,0.017757803201675415,0.045,-0.012892968505638275
0.03,-0.0017838869243860245,0.045,-0.012892968505638275
0.03,0.00727351289242506,0.045,-0.012892968505638275
0.08,-0.039600372314453125,0.045,-0.012892968505638275
0.03,0.0029800389893352985,0.045,-0.012892968505638275
0.03,0.0016413666307926178,0.045,-0.012892968505638275
0.02,0.05986244976520538,0.045,-0.012892968505638275
0.025,0.01718902960419655,0.045,-0.012892968505638275
0.06,-0.03270788490772247,0.045,-0.012892968505638275
0.04,-0.012341801077127457,0.045,-0.012892968505638275
0.03,0.0011604633182287216,0.045,-0.012892968505638275
0.025,0.007471871562302113,0.045,-0.012892968505638275
0.045,-0.012202780693769455,0.045,-0.012892968505638275
0.03,0.011756306514143944,0.05,-0.01723372397515961
0.03,-0.0017381589859724045,0.05,-0.01723372397515961
0.02,0.052151717245578766,0.05,-0.01723372397515961
0.01,0.03586157411336899,0.05,-0.01723372397515961
0.03,0.0009753215126693249,0.05,-0.01723372397515961
0.06,-0.006241157650947571,0.05,-0.01723372397515961
0.03,0.004330740310251713,0.05,-0.01723372397515961
0.03,-0.0006706453859806061,0.05,-0.01723372397515961
0.03,0.005132490303367376,0.05,-0.01723372397515961
0.03,0.0027799000963568687,0.05,-0.01723372397515961
0.03,-0.0002814733888953924,0.05,-0.01723372397515961
0.01,0.06111643463373184,0.05,-0.01723372397515961
0.03,0.0019201948307454586,0.05,-0.01723372397515961
0.03,0.0018755120690912008,0.05,-0.01723372397515961
0.03,0.0023452723398804665,0.05,-0.01723372397515961
0.08,-0.055472902953624725,0.05,-0.01723372397515961
0.03,0.0027014147490262985,0.05,-0.01723372397515961
0.03,0.0018634242005646229,0.05,-0.01723372397515961
0.01,0.06550970673561096,0.05,-0.01723372397515961
0.04,-0.01619301363825798,0.05,-0.01723372397515961
0.08,-0.039734385907649994,0.05,-0.01723372397515961
0.03,0.004730881191790104,0.05,-0.01723372397515961
0.1,-0.08498604595661163,0.05,-0.01723372397515961
0.03,0.0025864294730126858,0.05,-0.01723372397515961
0.05,-0.011815876699984074,0.05,-0.01723372397515961
0.03,0.0005472269840538502,0.05,-0.01723372397515961
0.03,0.013672220520675182,0.05,-0.01723372397515961
0.08,-0.06984050571918488,0.05,-0.01723372397515961
0.03,0.016622506082057953,0.05,-0.01723372397515961
0.04,-0.01916458271443844,0.05,-0.01723372397515961
0.03,0.0013514254242181778,0.05,-0.01723372397515961
0.04,-0.007068701088428497,0.05,-0.01723372397515961
0.06,-0.03253959119319916,0.05,-0.01723372397515961
0.1,-0.055919796228408813,0.05,-0.01723372397515961
0.03,-0.0008604489266872406,0.05,-0.01723372397515961
0.03,0.0017649974906817079,0.05,-0.01723372397515961
0.02,0.031898852437734604,0.05,-0.01723372397515961
0.02,0.05147033929824829,0.05,-0.01723372397515961
0.03,0.0038656890392303467,0.05,-0.01723372397515961
0.03,0.010568360798060894,0.05,-0.01723372397515961
0.03,-0.009996835142374039,0.05,-0.01723372397515961
0.03,0.007407522760331631,0.05,-0.01723372397515961
0.03,0.0007440010085701942,0.05,-0.01723372397515961
0.03,-0.0016072154976427555,0.05,-0.01723372397515961
0.08,-0.039190784096717834,0.05,-0.01723372397515961
0.03,0.002583892084658146,0.05,-0.01723372397515961
0.04,-0.018699802458286285,0.05,-0.01723372397515961
0.03,0.003129047341644764,0.05,-0.01723372397515961
0.05,-0.018350645899772644,0.05,-0.01723372397515961
0.03,0.004001181572675705,0.05,-0.01723372397515961
0.08,-0.040747057646512985,0.05,-0.01723372397515961
0.05,-0.0026037166826426983,0.05,-0.01723372397515961
0.06,-0.04798368364572525,0.05,-0.01723372397515961
0.03,-0.0010442156344652176,0.05,-0.01723372397515961
0.03,0.006930199451744556,0.05,-0.01723372397515961
0.06,-0.023454276844859123,0.05,-0.01723372397515961
0.08,-0.0540647879242897,0.05,-0.01723372397515961
0.03,0.005180385895073414,0.05,-0.01723372397515961
0.03,0.01107218861579895,0.05,-0.01723372397515961
0.03,0.0007870742119848728,0.05,-0.01723372397515961
0.03,0.0018532979302108288,0.05,-0.01723372397515961
0.01,0.08757829666137695,0.05,-0.01723372397515961
0.03,0.0014939638786017895,0.05,-0.01723372397515961
0.03,0.0010215402580797672,0.05,-0.01723372397515961
0.03,0.0005283011123538017,0.05,-0.01723372397515961
0.05,-0.009870428591966629,0.05,-0.01723372397515961
0.03,0.0017184438183903694,0.05,-0.01723372397515961
0.03,0.0016931742429733276,0.05,-0.01723372397515961
0.05,-0.004082096740603447,0.05,-0.01723372397515961
0.03,0.002944529987871647,0.05,-0.01723372397515961
0.03,-0.005628223530948162,0.05,-0.01723372397515961
0.03,0.0034988117404282093,0.05,-0.01723372397515961
0.06,-0.03022751212120056,0.05,-0.01723372397515961
0.03,0.010645839385688305,0.05,-0.01723372397515961
0.04,0.00345027819275856,0.05,-0.01723372397515961
0.04,-0.008293085731565952,0.05,-0.01723372397515961
0.03,0.004237332381308079,0.05,-0.01723372397515961
0.03,0.003016919828951359,0.05,-0.01723372397515961
0.04,-0.013938709162175655,0.05,-0.01723372397515961
0.06,-0.02492513135075569,0.05,-0.01723372397515961
0.03,0.0019735752139240503,0.05,-0.01723372397515961
0.03,0.0023680543527007103,0.05,-0.01723372397515961
0.03,0.010520337149500847,0.05,-0.01723372397515961
0.1,-0.0715978592634201,0.05,-0.01723372397515961
0.02,0.0607486292719841,0.05,-0.01723372397515961
0.04,-0.02816876210272312,0.05,-0.01723372397515961
0.03,0.007987476885318756,0.05,-0.01723372397515961
0.03,0.010401202365756035,0.05,-0.01723372397515961
0.03,0.0029364358633756638,0.05,-0.01723372397515961
0.1,-0.06701231747865677,0.05,-0.01723372397515961
0.03,-0.007868927903473377,0.05,-0.01723372397515961
0.04,-0.01472676545381546,0.05,-0.01723372397515961
0.03,0.0027869557961821556,0.05,-0.01723372397515961
0.03,0.02266455441713333,0.05,-0.01723372397515961
0.02,0.0512874610722065,0.05,-0.01723372397515961
0.03,-0.0015325983986258507,0.05,-0.01723372397515961
0.03,0.0014868834987282753,0.05,-0.01723372397515961
0.03,0.0010238224640488625,0.05,-0.01723372397515961
0.03,0.00023901788517832756,0.05,-0.01723372397515961
0.02,0.0594002939760685,0.05,-0.01723372397515961
0.03,0.007303166203200817,0.05,-0.01723372397515961
0.1,-0.06779058277606964,0.06,-0.02519685015340961
0.03,0.00904063694179058,0.06,-0.02519685015340961
0.03,0.0022569489665329456,0.06,-0.02519685015340961
0.03,0.00030889688059687614,0.06,-0.02519685015340961
0.03,0.004688785877078772,0.06,-0.02519685015340961
0.02,0.07049258053302765,0.06,-0.02519685015340961
0.03,0.003071793355047703,0.06,-0.02519685015340961
0.03,-0.0005744285881519318,0.06,-0.02519685015340961
0.03,0.015896189957857132,0.06,-0.02519685015340961
0.02,0.0477844700217247,0.06,-0.02519685015340961
0.04,-0.01432390883564949,0.06,-0.02519685015340961
0.05,-0.017745181918144226,0.06,-0.02519685015340961
0.03,0.0005959374830126762,0.06,-0.02519685015340961
0.03,0.004028504714369774,0.06,-0.02519685015340961
0.04,-0.014397673308849335,0.06,-0.02519685015340961
0.04,-0.0198382455855608,0.06,-0.02519685015340961
0.03,0.00022390484809875488,0.06,-0.02519685015340961
0.03,0.000670168548822403,0.06,-0.02519685015340961
0.03,0.0014464673586189747,0.06,-0.02519685015340961
0.03,-0.00035163480788469315,0.06,-0.02519685015340961
0.03,0.006717889569699764,0.06,-0.02519685015340961
0.05,-0.0023798858746886253,0.06,-0.02519685015340961
0.04,-0.003908197861164808,0.06,-0.02519685015340961
0.03,0.0076001170091331005,0.06,-0.02519685015340961
0.1,-0.04562801122665405,0.06,-0.02519685015340961
0.045,-0.002103247679769993,0.06,-0.02519685015340961
0.03,-0.006341949570924044,0.06,-0.02519685015340961
0.08,-0.06764005124568939,0.06,-0.02519685015340961
0.1,-0.05443949997425079,0.06,-0.02519685015340961
0.01,0.04842906445264816,0.06,-0.02519685015340961
0.04,-0.015833718702197075,0.06,-0.02519685015340961
0.04,-0.009921014308929443,0.06,-0.02519685015340961
0.06,-0.02584291249513626,0.06,-0.02519685015340961
0.01,0.046250276267528534,0.06,-0.02519685015340961
0.03,0.0014872639440000057,0.06,-0.02519685015340961
0.03,0.002987690269947052,0.06,-0.02519685015340961
0.03,-0.0034095728769898415,0.06,-0.02519685015340961
0.03,0.012401418760418892,0.06,-0.02519685015340961
0.03,-4.427472595125437e-05,0.06,-0.02519685015340961
0.03,0.000609817449003458,0.06,-0.02519685015340961
0.02,0.05769561231136322,0.06,-0.02519685015340961
0.03,0.0020853537134826183,0.06,-0.02519685015340961
0.06,-0.02405615523457527,0.06,-0.02519685015340961
0.03,0.0018132240511476994,0.06,-0.02519685015340961
0.05,-0.03438189625740051,0.06,-0.02519685015340961
0.03,0.0014398428611457348,0.06,-0.02519685015340961
0.03,0.009844723157584667,0.06,-0.02519685015340961
0.03,-4.2535364627838135e-05,0.06,-0.02519685015340961
0.04,-0.003481329185888171,0.06,-0.02519685015340961
0.04,-0.0106990160420537,0.06,-0.02519685015340961
0.01,0.05958215519785881,0.06,-0.02519685015340961
0.03,0.0030437149107456207,0.06,-0.02519685015340961
0.02,0.0645027756690979,0.06,-0.02519685015340961
0.08,-0.080306276679039,0.06,-0.02519685015340961
0.03,-0.0015910696238279343,0.06,-0.02519685015340961
0.03,0.011136122047901154,0.06,-0.02519685015340961
0.06,-0.028832633048295975,0.06,-0.02519685015340961
0.03,0.0018317047506570816,0.06,-0.02519685015340961
0.04,-0.019999874755740166,0.06,-0.02519685015340961
0.03,0.0005998818669468164,0.06,-0.02519685015340961
0.03,8.036475628614426e-05,0.06,-0.02519685015340961
0.03,0.007774582598358393,0.06,-0.02519685015340961
0.03,0.0018230550922453403,0.06,-0.02519685015340961
0.02,0.08720432221889496,0.06,-0.02519685015340961
0.03,0.01340560708194971,0.06,-0.02519685015340961
0.06,-0.0400284007191658,0.06,-0.02519685015340961
0.05,-0.019338611513376236,0.06,-0.02519685015340961
0.05,-0.008726147003471851,0.06,-0.02519685015340961
0.03,0.0037242108955979347,0.06,-0.02519685015340961
0.05,-0.01196331437677145,0.06,-0.02519685015340961
0.04,-0.011810719035565853,0.06,-0.02519685015340961
0.04,-0.014325974509119987,0.06,-0.02519685015340961
0.03,0.0021113939583301544,0.06,-0.02519685015340961
0.05,-0.009486990980803967,0.06,-0.02519685015340961
0.03,0.006475626956671476,0.06,-0.02519685015340961
0.02,0.07992779463529587,0.06,-0.02519685015340961
0.03,0.004968259483575821,0.06,-0.02519685015340961
0.03,0.0009625796228647232,0.06,-0.02519685015340961
0.03,0.004766530357301235,0.06,-0.02519685015340961
0.06,-0.04198811948299408,0.06,-0.02519685015340961
0.04,-0.014147472567856312,0.06,-0.02519685015340961
0.03,-0.028230996802449226,0.06,-0.02519685015340961
0.1,-0.07244136929512024,0.06,-0.02519685015340961
0.03,0.009498624131083488,0.06,-0.02519685015340961
0.04,-0.013907215557992458,0.06,-0.02519685015340961
0.06,-0.011279884725809097,0.06,-0.02519685015340961
0.03,-0.006421324331313372,0.06,-0.02519685015340961
0.03,-0.006950045935809612,0.06,-0.02519685015340961
0.03,0.001196698285639286,0.06,-0.02519685015340961
0.03,-0.001485728658735752,0.06,-0.02519685015340961
0.06,-0.028727129101753235,0.06,-0.02519685015340961
0.03,0.00526816863566637,0.06,-0.02519685015340961
0.03,-0.0014738328754901886,0.06,-0.02519685015340961
0.04,-0.019541345536708832,0.06,-0.02519685015340961
0.03,0.0024244114756584167,0.06,-0.02519685015340961
0.01,0.04310447722673416,0.06,-0.02519685015340961
0.04,-0.016153298318386078,0.06,-0.02519685015340961
0.1,-0.07041019946336746,0.06,-0.02519685015340961
0.06,-0.049440667033195496,0.06,-0.02519685015340961
0.03,0.008089419454336166,0.06,-0.02519685015340961
0.03,0.008874950930476189,0.06,-0.02519685015340961
0.03,0.0068720122799277306,0.06,-0.02519685015340961
0.04,-0.014020456932485104,0.06,-0.02519685015340961
0.03,0.003162108827382326,0.06,-0.02519685015340961
0.03,0.004007808864116669,0.06,-0.02519685015340961
0.03,0.01032981090247631,0.06,-0.02519685015340961
0.03,0.009673332795500755,0.06,-0.02519685015340961
0.02,0.04320666193962097,0.06,-0.02519685015340961
0.045,0.0020238831639289856,0.06,-0.02519685015340961
0.06,-0.00395627785474062,0.06,-0.02519685015340961
0.03,0.0010353242978453636,0.06,-0.02519685015340961
0.03,0.008944137953221798,0.06,-0.02519685015340961
0.03,0.0031845620833337307,0.06,-0.02519685015340961
0.03,0.010344026610255241,0.06,-0.02519685015340961
0.06,-0.03325615078210831,0.06,-0.02519685015340961
0.03,0.004592727869749069,0.06,-0.02519685015340961
0.02,0.07924795150756836,0.06,-0.02519685015340961
0.08,-0.039668671786785126,0.06,-0.02519685015340961
0.06,-0.01491468120366335,0.06,-0.02519685015340961
0.02,0.031988732516765594,0.06,-0.02519685015340961
0.09,-0.07951609790325165,0.06,-0.02519685015340961
0.03,0.006654010619968176,0.06,-0.02519685015340961
0.04,-0.02513483725488186,0.06,-0.02519685015340961
0.06,-0.022038035094738007,0.06,-0.02519685015340961
0.03,0.002995343878865242,0.06,-0.02519685015340961
0.03,0.0005153282545506954,0.06,-0.02519685015340961
0.037,-0.01697157323360443,0.06,-0.02519685015340961
0.1,-0.06953251361846924,0.06,-0.02519685015340961
0.02,0.08092088252305984,0.06,-0.02519685015340961
0.03,-0.004871939308941364,0.06,-0.02519685015340961
0.04,0.008210631087422371,0.06,-0.02519685015340961
0.03,0.006183246150612831,0.06,-0.02519685015340961
0.05,-0.009140800684690475,0.06,-0.02519685015340961
0.03,0.000584753230214119,0.06,-0.02519685015340961
0.03,0.002043694257736206,0.06,-0.02519685015340961
0.03,0.008072801865637302,0.06,-0.02519685015340961
0.03,0.01829676888883114,0.06,-0.02519685015340961
0.03,0.002747866790741682,0.06,-0.02519685015340961
0.025,0.003350519575178623,0.075,-0.04135444719467655
0.09,-0.07059259712696075,0.075,-0.04135444719467655
0.05,-0.00895906426012516,0.075,-0.04135444719467655
0.01,0.055795446038246155,0.08,-0.04642534771614433
0.03,0.004603561945259571,0.08,-0.04642534771614433
0.1,-0.07107328623533249,0.08,-0.04642534771614433
0.04,-0.02390054054558277,0.08,-0.04642534771614433
0.04,0.007184881716966629,0.08,-0.04642534771614433
0.08,-0.039744894951581955,0.08,-0.04642534771614433
0.03,-0.0002626320347189903,0.08,-0.04642534771614433
0.03,0.003392974380403757,0.08,-0.04642534771614433
0.03,0.0024503441527485847,0.08,-0.04642534771614433
0.1,-0.07156303524971008,0.08,-0.04642534771614433
0.03,0.0025341701693832874,0.08,-0.04642534771614433
0.03,0.0013476465828716755,0.08,-0.04642534771614433
0.03,0.010342857800424099,0.08,-0.04642534771614433
0.03,0.003930219449102879,0.08,-0.04642534771614433
0.06,-0.008583725430071354,0.08,-0.04642534771614433
0.03,0.003001755103468895,0.08,-0.04642534771614433
0.03,0.006266897544264793,0.08,-0.04642534771614433
0.025,0.008041208609938622,0.08,-0.04642534771614433
0.06,-0.034289225935935974,0.08,-0.04642534771614433
0.03,0.003857831470668316,0.08,-0.04642534771614433
0.03,0.003941044211387634,0.08,-0.04642534771614433
0.025,0.0027315523475408554,0.08,-0.04642534771614433
0.02,0.06808174401521683,0.08,-0.04642534771614433
0.06,-0.006578126922249794,0.08,-0.04642534771614433
0.03,0.007611265406012535,0.08,-0.04642534771614433
0.03,0.0009790458716452122,0.08,-0.04642534771614433
0.03,0.0061299167573452,0.08,-0.04642534771614433
0.1,-0.06244036182761192,0.08,-0.04642534771614433
0.1,-0.07143816351890564,0.08,-0.04642534771614433
0.03,0.01455962099134922,0.08,-0.04642534771614433
0.05,-0.017075808718800545,0.08,-0.04642534771614433
0.02,0.030397098511457443,0.08,-0.04642534771614433
0.03,0.004121746402233839,0.09,-0.05656984621072755
0.04,-0.016004014760255814,0.09,-0.05656984621072755
0.03,0.0018509714864194393,0.09,-0.05656984621072755
0.03,0.002955349162220955,0.09,-0.05656984621072755
0.03,0.008999690413475037,0.09,-0.05656984621072755
0.06,-0.011725315824151039,0.09,-0.05656984621072755
0.02,0.04362666606903076,0.09,-0.05656984621072755
0.09,-0.0762067586183548,0.09,-0.05656984621072755
0.01,0.05488801747560501,0.09,-0.05656984621072755
0.03,0.0021021002903580666,0.09,-0.05656984621072755
0.03,0.00403006374835968,0.09,-0.05656984621072755
0.03,0.003846367821097374,0.1,-0.0667528687519897
0.03,0.00413123145699501,0.1,-0.0667528687519897
0.03,0.0085077453404665,0.1,-0.0667528687519897
0.03,-0.002392144873738289,0.1,-0.0667528687519897
0.05,-0.011278007179498672,0.1,-0.0667528687519897
0.03,-0.0001441342756152153,0.1,-0.0667528687519897
0.03,0.001165943220257759,0.1,-0.0667528687519897
0.03,0.0017819562926888466,0.1,-0.0667528687519897
0.03,0.002836155705153942,0.1,-0.0667528687519897
0.1,-0.05659622699022293,0.1,-0.0667528687519897
0.03,-0.0003812285140156746,0.1,-0.0667528687519897
0.08,-0.05211595818400383,0.1,-0.0667528687519897
0.03,0.000606113113462925,0.1,-0.0667528687519897
0.03,0.0018143272027373314,0.1,-0.0667528687519897
0.05,0.007052306085824966,0.1,-0.0667528687519897
0.1,-0.07190043479204178,0.1,-0.0667528687519897
0.025,0.01341264694929123,0.1,-0.0667528687519897
0.03,0.0009544901549816132,0.1,-0.0667528687519897
0.02,0.05804145336151123,0.1,-0.0667528687519897
0.06,-0.011878116056323051,0.1,-0.0667528687519897
0.03,0.0005660597234964371,0.1,-0.0667528687519897
0.05,-0.018801482394337654,0.1,-0.0667528687519897
0.04,-0.013602054677903652,0.1,-0.0667528687519897
0.03,0.0018916018307209015,0.1,-0.0667528687519897
0.03,0.002668824978172779,0.1,-0.0667528687519897
0.03,-0.0003640763461589813,0.1,-0.0667528687519897
0.03,0.0005904841236770153,0.1,-0.0667528687519897
0.05,-0.004082096740603447,0.1,-0.0667528687519897
0.03,0.0068072183057665825,0.1,-0.0667528687519897
0.03,0.0009847376495599747,0.1,-0.0667528687519897
0.1,-0.07938908040523529,0.1,-0.0667528687519897
0.05,-0.005364630371332169,0.1,-0.0667528687519897
0.03,0.006907279137521982,0.1,-0.0667528687519897
0.03,0.000947476364672184,0.1,-0.0667528687519897
0.03,0.004837658256292343,0.1,-0.0667528687519897
0.03,0.0060860347002744675,0.1,-0.0667528687519897
0.03,0.008461106568574905,0.1,-0.0667528687519897
0.03,0.0007381681352853775,0.1,-0.0667528687519897
0.04,-0.01720363460481167,0.1,-0.0667528687519897
0.05,-0.008367519825696945,0.1,-0.0667528687519897
0.03,0.00448639877140522,0.1,-0.0667528687519897
0.03,0.018161050975322723,0.1,-0.0667528687519897
0.01,0.06021466851234436,0.1,-0.0667528687519897
0.03,0.008559007197618484,0.1,-0.0667528687519897
0.02,0.04685257375240326,0.1,-0.0667528687519897
0.04,-0.013118828646838665,0.1,-0.0667528687519897
0.1,-0.08356837928295135,0.1,-0.0667528687519897
0.03,0.0016311476938426495,0.1,-0.0667528687519897
0.045,-0.01708204299211502,0.1,-0.0667528687519897
0.06,-0.03806576505303383,0.1,-0.0667528687519897
0.03,0.0005552354268729687,0.1,-0.0667528687519897
0.05,-0.01736622303724289,0.1,-0.0667528687519897
0.03,0.002101014368236065,0.1,-0.0667528687519897
0.03,0.010040981695055962,0.1,-0.0667528687519897
0.04,-0.01545142661780119,0.1,-0.0667528687519897
0.03,0.011007998138666153,0.1,-0.0667528687519897
0.08,-0.04280245676636696,0.1,-0.0667528687519897
0.03,0.0014089187607169151,0.1,-0.0667528687519897
0.025,0.007924477569758892,0.1,-0.0667528687519897
0.02,0.03201699256896973,0.1,-0.0667528687519897
0.03,-0.0014401762746274471,0.1,-0.0667528687519897
0.03,0.00334075465798378,0.1,-0.0667528687519897
0.03,0.0037342007271945477,0.1,-0.0667528687519897
0.03,0.0003025289624929428,0.1,-0.0667528687519897
0.1,-0.05251641944050789,0.1,-0.0667528687519897
0.03,0.0018615680746734142,0.1,-0.0667528687519897
0.03,-0.010931125842034817,0.1,-0.0667528687519897
0.03,0.001841916237026453,0.1,-0.0667528687519897
0.04,-0.009361473843455315,0.1,-0.0667528687519897
0.05,-0.016656314954161644,0.1,-0.0667528687519897
0.03,0.002312538679689169,0.1,-0.0667528687519897
0.1,-0.08194955438375473,0.1,-0.0667528687519897
0.02,0.047553375363349915,0.1,-0.0667528687519897
0.03,0.0048591624945402145,0.1,-0.0667528687519897
0.05,-0.013858024962246418,0.1,-0.0667528687519897
0.045,-0.021526997908949852,0.1,-0.0667528687519897
0.03,-0.0037874458357691765,0.1,-0.0667528687519897
0.04,-0.012243550270795822,0.1,-0.0667528687519897
