high thermal conductivity (W/mK) and laser power (watt),shap,lowess high thermal conductivity (W/mK) and laser power (watt),lowess shap,low thermal conductivity (W/mK) and laser power (watt),shap,lowess low thermal conductivity (W/mK) and laser power (watt),lowess shap
,,,,200.0,0.01563677191734314,200.0,0.008684721691106425
,,,,200.0,-0.006475687026977539,200.0,0.008684721691106425
,,,,60.0,0.009588820859789848,200.0,0.008684721691106425
,,,,200.0,0.0039722248911857605,200.0,0.008684721691106425
,,,,120.0,0.05890056863427162,200.0,0.008684721691106425
,,,,95.0,-0.007365617901086807,200.0,0.008684721691106425
,,,,200.0,-0.001818304881453514,200.0,0.008684721691106425
,,,,80.0,0.043698154389858246,200.0,0.008684721691106425
,,,,182.0,-0.0392257459461689,200.0,0.008684721691106425
,,,,100.0,0.05796899273991585,200.0,0.008684721691106425
,,,,200.0,0.0038104280829429626,200.0,0.008684721691106425
,,,,100.0,0.06329710781574249,200.0,0.008684721691106425
,,,,190.0,-0.0160969290882349,200.0,0.008684721691106425
,,,,285.0,-0.005654916167259216,200.0,0.008684721691106425
,,,,170.0,-0.0009064031764864922,200.0,0.008684721691106425
,,,,150.0,0.014403345063328743,200.0,0.008684721691106425
,,,,168.0,-0.011699920520186424,200.0,0.008684721691106425
,,,,275.0,-0.009917223826050758,200.0,0.008684721691106425
,,,,300.0,-0.0017300546169281006,200.0,0.008684721691106425
,,,,195.0,0.013861633837223053,200.0,0.008684721691106425
,,,,50.0,-0.04142411798238754,200.0,0.008684721691106425
,,,,200.0,-1.9554980099201202e-05,200.0,0.008684721691106425
,,,,160.0,0.011172597296535969,200.0,0.008684721691106425
,,,,350.0,-0.02530687488615513,200.0,0.008684721691106425
,,,,225.0,-0.006840437650680542,220.0,0.003704607103306582
,,,,225.0,-0.0018788240849971771,220.0,0.003704607103306582
,,,,200.0,0.01348501443862915,220.0,0.003704607103306582
,,,,175.0,0.005134100094437599,220.0,0.003704607103306582
,,,,175.0,0.01738586649298668,220.0,0.003704607103306582
,,,,150.0,0.035903871059417725,220.0,0.003704607103306582
,,,,200.0,-0.0019308235496282578,220.0,0.003704607103306582
,,,,100.0,0.04955006390810013,220.0,0.003704607103306582
,,,,300.0,0.0057962313294410706,225.0,0.002587896180092074
,,,,280.0,-0.005894370377063751,225.0,0.002587896180092074
,,,,275.0,-0.0009756800718605518,225.0,0.002587896180092074
,,,,200.0,0.020691275596618652,225.0,0.002587896180092074
,,,,200.0,0.004515077918767929,225.0,0.002587896180092074
,,,,200.0,0.0216091088950634,225.0,0.002587896180092074
,,,,200.0,0.021625444293022156,225.0,0.002587896180092074
,,,,160.0,0.007982095703482628,225.0,0.002587896180092074
,,,,83.1,-0.03899483010172844,225.0,0.002587896180092074
,,,,150.0,0.036499153822660446,225.0,0.002587896180092074
,,,,200.0,0.013097167015075684,225.0,0.002587896180092074
,,,,150.0,0.019006958231329918,225.0,0.002587896180092074
,,,,180.0,0.010531481355428696,225.0,0.002587896180092074
,,,,250.0,-0.008542795665562153,225.0,0.002587896180092074
,,,,100.0,0.04176418483257294,225.0,0.002587896180092074
,,,,125.0,0.06524796783924103,225.0,0.002587896180092074
,,,,339.19,-0.0037905462086200714,225.0,0.002587896180092074
,,,,200.0,-0.00719057209789753,225.0,0.002587896180092074
,,,,275.0,-0.00706910528242588,225.0,0.002587896180092074
,,,,200.0,0.006480591371655464,225.0,0.002587896180092074
,,,,200.0,0.01949496939778328,225.0,0.002587896180092074
,,,,250.0,0.0021995343267917633,225.0,0.002587896180092074
,,,,200.0,0.009743241593241692,225.0,0.002587896180092074
,,,,250.0,0.0036539696156978607,225.0,0.002587896180092074
,,,,200.0,0.0030789170414209366,225.0,0.002587896180092074
,,,,105.0,0.014618013054132462,225.0,0.002587896180092074
,,,,200.0,0.007113081403076649,225.0,0.002587896180092074
,,,,190.0,0.0049408599734306335,225.0,0.002587896180092074
,,,,75.0,0.05949829891324043,225.0,0.002587896180092074
,,,,200.0,0.008890695869922638,225.0,0.002587896180092074
,,,,350.0,-0.007999625988304615,225.0,0.002587896180092074
,,,,130.0,0.011877346783876419,225.0,0.002587896180092074
,,,,175.0,0.02566424012184143,225.0,0.002587896180092074
,,,,185.0,0.021559908986091614,225.0,0.002587896180092074
,,,,160.0,0.01210400927811861,225.0,0.002587896180092074
,,,,150.0,0.0010203123092651367,225.0,0.002587896180092074
,,,,160.0,0.03793896734714508,225.0,0.002587896180092074
,,,,40.0,0.030178127810359,225.0,0.002587896180092074
,,,,190.0,-0.008422158658504486,225.0,0.002587896180092074
,,,,150.0,0.02918967977166176,225.0,0.002587896180092074
,,,,100.0,0.008223496377468109,225.0,0.002587896180092074
,,,,50.0,-0.012547790072858334,240.0,0.00026136769802492815
,,,,175.0,0.03146589919924736,240.0,0.00026136769802492815
,,,,400.0,-0.005785572342574596,240.0,0.00026136769802492815
,,,,49.86,-0.015826378017663956,250.0,-0.0009409303263314091
,,,,150.0,0.04802706092596054,250.0,-0.0009409303263314091
,,,,150.0,0.04998189955949783,250.0,-0.0009409303263314091
,,,,150.0,0.0520530566573143,250.0,-0.0009409303263314091
,,,,160.0,0.007806776091456413,250.0,-0.0009409303263314091
,,,,195.0,-0.002606429159641266,250.0,-0.0009409303263314091
,,,,200.0,-0.0006033144891262054,250.0,-0.0009409303263314091
,,,,80.0,0.12337107211351395,250.0,-0.0009409303263314091
,,,,340.0,-0.010711044073104858,250.0,-0.0009409303263314091
,,,,150.0,0.025896482169628143,250.0,-0.0009409303263314091
,,,,200.0,0.020760342478752136,250.0,-0.0009409303263314091
,,,,200.0,-0.0010076258331537247,250.0,-0.0009409303263314091
,,,,300.0,0.0005014175549149513,250.0,-0.0009409303263314091
,,,,93.0,-0.052895449101924896,250.0,-0.0009409303263314091
,,,,220.0,0.008011357858777046,250.0,-0.0009409303263314091
,,,,160.0,0.028523173183202744,250.0,-0.0009409303263314091
,,,,200.0,0.00568089634180069,250.0,-0.0009409303263314091
,,,,200.0,-0.028964657336473465,250.0,-0.0009409303263314091
,,,,275.0,-0.0036489106714725494,250.0,-0.0009409303263314091
,,,,225.0,0.00030959397554397583,250.0,-0.0009409303263314091
,,,,200.0,0.024537362158298492,250.0,-0.0009409303263314091
,,,,130.0,0.061203233897686005,250.0,-0.0009409303263314091
,,,,200.0,0.011865091510117054,250.0,-0.0009409303263314091
,,,,190.0,0.019112028181552887,250.0,-0.0009409303263314091
,,,,300.0,-0.002286408096551895,250.0,-0.0009409303263314091
,,,,225.0,-0.03341083973646164,250.0,-0.0009409303263314091
,,,,95.0,0.07655134052038193,250.0,-0.0009409303263314091
,,,,170.0,-0.010173268616199493,250.0,-0.0009409303263314091
,,,,350.0,-0.005215020850300789,250.0,-0.0009409303263314091
,,,,150.0,0.04194179177284241,250.0,-0.0009409303263314091
,,,,200.0,0.012687070295214653,250.0,-0.0009409303263314091
,,,,295.0,0.010421647690236568,250.0,-0.0009409303263314091
,,,,350.0,0.006736718118190765,250.0,-0.0009409303263314091
,,,,195.0,0.021530957892537117,250.0,-0.0009409303263314091
,,,,165.0,0.03640389069914818,250.0,-0.0009409303263314091
,,,,200.0,0.017477139830589294,250.0,-0.0009409303263314091
,,,,275.0,-0.0011622114107012749,250.0,-0.0009409303263314091
,,,,225.0,0.00520365871489048,250.0,-0.0009409303263314091
,,,,200.0,0.017767231911420822,250.0,-0.0009409303263314091
,,,,195.0,0.011251315474510193,250.0,-0.0009409303263314091
,,,,240.0,0.009410753846168518,250.0,-0.0009409303263314091
,,,,125.0,0.06088593602180481,250.0,-0.0009409303263314091
,,,,350.0,-0.032189544290304184,250.0,-0.0009409303263314091
,,,,200.0,0.007611319422721863,250.0,-0.0009409303263314091
,,,,300.0,-0.027691302821040154,250.0,-0.0009409303263314091
,,,,175.0,-0.009882751852273941,250.0,-0.0009409303263314091
,,,,350.0,0.0056929560378193855,250.0,-0.0009409303263314091
,,,,250.0,-0.012500404380261898,250.0,-0.0009409303263314091
,,,,160.81,0.0013358043506741524,250.0,-0.0009409303263314091
,,,,200.0,0.01982497051358223,250.0,-0.0009409303263314091
,,,,200.0,-0.0013577379286289215,255.0,-0.001764820834254346
,,,,195.0,-0.0020892946049571037,270.0,-0.0025551004038769035
,,,,250.0,-0.007647913880646229,275.0,-0.002805392359326601
,,,,200.0,0.011034786701202393,275.0,-0.002805392359326601
,,,,200.0,0.014295222237706184,275.0,-0.002805392359326601
,,,,250.0,-0.0037318456452339888,275.0,-0.002805392359326601
,,,,100.0,0.05096228048205376,275.0,-0.002805392359326601
,,,,145.0,-0.05417405813932419,275.0,-0.002805392359326601
,,,,195.0,0.007884014397859573,275.0,-0.002805392359326601
,,,,350.0,-0.015675311908125877,275.0,-0.002805392359326601
,,,,225.0,-0.00880365539342165,275.0,-0.002805392359326601
,,,,125.0,0.007682435214519501,275.0,-0.002805392359326601
,,,,160.0,0.0333627350628376,275.0,-0.002805392359326601
,,,,40.0,0.028808070346713066,275.0,-0.002805392359326601
,,,,250.0,-0.008998731151223183,275.0,-0.002805392359326601
,,,,200.0,0.01145491749048233,275.0,-0.002805392359326601
,,,,225.0,0.011067777872085571,275.0,-0.002805392359326601
,,,,50.0,-0.007248031906783581,275.0,-0.002805392359326601
,,,,200.0,-0.0005035251379013062,275.0,-0.002805392359326601
,,,,350.0,-0.009706794284284115,275.0,-0.002805392359326601
,,,,200.0,0.00867946445941925,275.0,-0.002805392359326601
,,,,150.0,0.02374529093503952,275.0,-0.002805392359326601
,,,,200.0,0.024465598165988922,275.0,-0.002805392359326601
,,,,200.0,-0.00028310157358646393,275.0,-0.002805392359326601
,,,,200.0,0.014002285897731781,275.0,-0.002805392359326601
,,,,125.0,0.024268992245197296,275.0,-0.002805392359326601
,,,,200.0,0.008530642837285995,275.0,-0.002805392359326601
,,,,200.0,0.009822152554988861,275.0,-0.002805392359326601
,,,,280.0,-0.00262422114610672,275.0,-0.002805392359326601
,,,,40.0,0.025575416162610054,275.0,-0.002805392359326601
,,,,195.0,0.006605789065361023,275.0,-0.002805392359326601
,,,,200.0,0.0019975295290350914,275.0,-0.002805392359326601
,,,,275.0,-0.0008956342935562134,275.0,-0.002805392359326601
,,,,200.0,-0.0011916179209947586,275.0,-0.002805392359326601
,,,,300.0,0.0020521730184555054,275.0,-0.002805392359326601
,,,,330.0,0.010321555659174919,280.0,-0.002739773229359805
,,,,250.0,-0.002279737964272499,280.0,-0.002739773229359805
,,,,250.0,-0.0029397220350801945,280.0,-0.002739773229359805
,,,,200.0,-0.0013462435454130173,280.0,-0.002739773229359805
,,,,200.0,0.01081433892250061,280.0,-0.002739773229359805
,,,,250.0,-0.03050101362168789,280.0,-0.002739773229359805
,,,,300.0,-0.00491940975189209,280.0,-0.002739773229359805
,,,,200.0,-0.0005442076362669468,280.0,-0.002739773229359805
,,,,250.0,-0.02083631232380867,280.0,-0.002739773229359805
,,,,95.0,0.08008938282728195,280.0,-0.002739773229359805
,,,,300.0,0.003272172063589096,280.0,-0.002739773229359805
,,,,105.0,0.00799894705414772,280.0,-0.002739773229359805
,,,,300.0,-0.015090498141944408,280.0,-0.002739773229359805
,,,,200.0,0.0224870927631855,280.0,-0.002739773229359805
,,,,300.0,-0.01181056909263134,280.0,-0.002739773229359805
,,,,160.0,0.033204056322574615,280.0,-0.002739773229359805
,,,,300.0,0.003375418484210968,280.0,-0.002739773229359805
,,,,155.0,0.030771849676966667,280.0,-0.002739773229359805
,,,,370.0,-0.012964487075805664,280.0,-0.002739773229359805
,,,,250.0,-0.01382383517920971,280.0,-0.002739773229359805
,,,,250.0,-0.02401197887957096,280.0,-0.002739773229359805
,,,,200.0,0.007065050303936005,280.0,-0.002739773229359805
,,,,275.0,0.00041519454680383205,280.0,-0.002739773229359805
,,,,350.0,-0.0025550201535224915,285.0,-0.0028170713732810037
,,,,340.0,0.004212092608213425,285.0,-0.0028170713732810037
,,,,400.0,-0.0008479300886392593,285.0,-0.0028170713732810037
,,,,200.0,0.021869929507374763,285.0,-0.0028170713732810037
,,,,99.72,-0.02877531200647354,285.0,-0.0028170713732810037
,,,,200.0,0.01259370893239975,295.0,-0.0034391563951854287
,,,,275.0,-0.022992216050624847,295.0,-0.0034391563951854287
,,,,325.0,-0.004042651504278183,300.0,-0.0036143796311173585
,,,,200.0,0.011041134595870972,300.0,-0.0036143796311173585
,,,,125.0,0.013135286048054695,300.0,-0.0036143796311173585
,,,,195.0,0.010558996349573135,300.0,-0.0036143796311173585
,,,,350.0,0.00626746378839016,300.0,-0.0036143796311173585
,,,,350.0,-0.007200585678219795,300.0,-0.0036143796311173585
,,,,200.0,0.005965082906186581,300.0,-0.0036143796311173585
,,,,200.0,0.011820212006568909,300.0,-0.0036143796311173585
,,,,200.0,0.00986186321824789,300.0,-0.0036143796311173585
,,,,182.0,-0.02603507600724697,300.0,-0.0036143796311173585
,,,,325.0,-0.0010629324242472649,300.0,-0.0036143796311173585
,,,,125.0,0.06979693472385406,300.0,-0.0036143796311173585
,,,,150.0,0.047066830098629,300.0,-0.0036143796311173585
,,,,350.0,0.00734875351190567,300.0,-0.0036143796311173585
,,,,340.0,0.0059351250529289246,300.0,-0.0036143796311173585
,,,,225.0,0.012392401695251465,300.0,-0.0036143796311173585
,,,,40.0,0.028041711077094078,300.0,-0.0036143796311173585
,,,,95.0,0.030454982072114944,300.0,-0.0036143796311173585
,,,,200.0,0.011683880351483822,300.0,-0.0036143796311173585
,,,,135.0,-0.04614732414484024,300.0,-0.0036143796311173585
,,,,200.0,-0.001417187973856926,300.0,-0.0036143796311173585
,,,,187.5,-0.020203672349452972,300.0,-0.0036143796311173585
,,,,200.0,-0.006632678210735321,300.0,-0.0036143796311173585
,,,,200.0,-0.00022345595061779022,300.0,-0.0036143796311173585
,,,,70.0,0.002336394041776657,300.0,-0.0036143796311173585
,,,,150.0,0.022874632850289345,300.0,-0.0036143796311173585
,,,,150.0,0.012415263801813126,300.0,-0.0036143796311173585
,,,,370.0,-0.01336098462343216,300.0,-0.0036143796311173585
,,,,50.0,0.0249856598675251,300.0,-0.0036143796311173585
,,,,195.0,-0.018500490114092827,300.0,-0.0036143796311173585
,,,,300.0,0.005357027985155582,300.0,-0.0036143796311173585
,,,,166.2,0.010758673772215843,300.0,-0.0036143796311173585
,,,,280.0,-0.00980626791715622,300.0,-0.0036143796311173585
,,,,300.0,0.001267661340534687,300.0,-0.0036143796311173585
,,,,180.0,0.01674819365143776,300.0,-0.0036143796311173585
,,,,200.0,0.005659900605678558,300.0,-0.0036143796311173585
,,,,150.0,0.011148350313305855,305.0,-0.003783146064420339
,,,,275.0,-0.0028360625728964806,310.0,-0.003941786754751062
,,,,200.0,-0.0007744580507278442,310.0,-0.003941786754751062
,,,,170.0,0.00857104267925024,320.0,-0.004224287220699025
,,,,200.0,0.014033116400241852,320.0,-0.004224287220699025
,,,,150.0,0.06072697043418884,325.0,-0.004347876517129108
,,,,350.0,0.016137290745973587,325.0,-0.004347876517129108
,,,,190.0,0.013627767562866211,325.0,-0.004347876517129108
,,,,95.0,0.010776381939649582,325.0,-0.004347876517129108
,,,,95.0,0.03211790323257446,325.0,-0.004347876517129108
,,,,169.0,-0.05719353258609772,325.0,-0.004347876517129108
,,,,350.0,-0.029813066124916077,330.0,-0.00446012906570251
,,,,200.0,0.008700385689735413,330.0,-0.00446012906570251
,,,,150.0,0.0313313826918602,330.0,-0.00446012906570251
,,,,200.0,0.020586661994457245,339.19,-0.004638647091775393
,,,,250.0,-0.0011466098949313164,339.19,-0.004638647091775393
,,,,200.0,0.018694721162319183,340.0,-0.0046527467040252965
,,,,350.0,-0.006480548530817032,340.0,-0.0046527467040252965
,,,,95.0,0.02872207760810852,340.0,-0.0046527467040252965
,,,,169.0,-0.058168694376945496,340.0,-0.0046527467040252965
,,,,200.0,0.021536920219659805,340.0,-0.0046527467040252965
,,,,125.0,0.03735574334859848,340.0,-0.0046527467040252965
,,,,345.0,0.005152344703674316,340.0,-0.0046527467040252965
,,,,350.0,-0.015350492671132088,340.0,-0.0046527467040252965
,,,,350.0,-0.0004908479750156403,340.0,-0.0046527467040252965
,,,,280.0,-0.00667888717725873,340.0,-0.0046527467040252965
,,,,170.0,0.022367365658283234,340.0,-0.0046527467040252965
,,,,250.0,0.01332922838628292,340.0,-0.0046527467040252965
,,,,370.0,-0.011860143393278122,340.0,-0.0046527467040252965
,,,,140.0,0.05773312598466873,340.0,-0.0046527467040252965
,,,,120.0,0.06091677024960518,340.0,-0.0046527467040252965
,,,,225.0,0.020523779094219208,340.0,-0.0046527467040252965
,,,,350.0,0.004562280140817165,340.0,-0.0046527467040252965
,,,,40.0,0.018084421753883362,345.0,-0.004734284459896462
,,,,370.0,0.0058991871774196625,345.0,-0.004734284459896462
,,,,100.0,0.023549575358629227,345.0,-0.004734284459896462
,,,,350.0,-0.0007490143179893494,345.0,-0.004734284459896462
,,,,187.5,-0.009880401194095612,350.0,-0.004806864131251632
,,,,200.0,-0.025486016646027565,350.0,-0.004806864131251632
,,,,95.0,-0.005375608801841736,350.0,-0.004806864131251632
,,,,100.0,-0.027091167867183685,350.0,-0.004806864131251632
,,,,200.0,0.0033721504732966423,350.0,-0.004806864131251632
,,,,195.0,0.0005082115530967712,350.0,-0.004806864131251632
,,,,200.0,-0.0015841387212276459,350.0,-0.004806864131251632
,,,,200.0,0.0031876396387815475,350.0,-0.004806864131251632
,,,,200.0,0.0176200270652771,350.0,-0.004806864131251632
,,,,125.0,0.00963638350367546,350.0,-0.004806864131251632
,,,,400.0,-0.0014718947932124138,350.0,-0.004806864131251632
,,,,350.0,0.009293176233768463,350.0,-0.004806864131251632
,,,,150.0,0.04171192646026611,350.0,-0.004806864131251632
,,,,200.0,0.012333035469055176,350.0,-0.004806864131251632
,,,,182.0,-0.030657123774290085,350.0,-0.004806864131251632
,,,,80.0,0.10931385308504105,350.0,-0.004806864131251632
,,,,200.0,0.005135222338140011,350.0,-0.004806864131251632
,,,,120.0,0.020531119778752327,350.0,-0.004806864131251632
,,,,400.0,-0.008855663239955902,350.0,-0.004806864131251632
,,,,350.0,0.002394556999206543,350.0,-0.004806864131251632
,,,,350.0,-0.024725530296564102,350.0,-0.004806864131251632
,,,,370.0,-0.008225553669035435,350.0,-0.004806864131251632
,,,,120.0,0.04477851092815399,350.0,-0.004806864131251632
,,,,325.0,0.0008785168174654245,350.0,-0.004806864131251632
,,,,200.0,0.011986978352069855,350.0,-0.004806864131251632
,,,,200.0,0.007636576890945435,350.0,-0.004806864131251632
,,,,200.0,0.003391099162399769,350.0,-0.004806864131251632
,,,,200.0,0.0001621604897081852,350.0,-0.004806864131251632
,,,,200.0,0.012785812839865685,350.0,-0.004806864131251632
,,,,95.0,0.03529264032840729,350.0,-0.004806864131251632
,,,,200.0,0.011996224522590637,350.0,-0.004806864131251632
,,,,225.0,0.007752268575131893,350.0,-0.004806864131251632
,,,,150.0,0.05543266981840134,350.0,-0.004806864131251632
,,,,400.0,0.00027108099311590195,350.0,-0.004806864131251632
,,,,225.0,-0.010045915842056274,350.0,-0.004806864131251632
,,,,275.0,-0.0004011979326605797,350.0,-0.004806864131251632
,,,,150.0,0.04303576052188873,350.0,-0.004806864131251632
,,,,280.0,-0.008905339986085892,350.0,-0.004806864131251632
,,,,225.0,0.0025123730301856995,350.0,-0.004806864131251632
,,,,280.0,-0.010248684324324131,350.0,-0.004806864131251632
,,,,150.0,0.017398707568645477,350.0,-0.004806864131251632
,,,,175.0,-0.007280861027538776,350.0,-0.004806864131251632
,,,,200.0,0.012272484600543976,350.0,-0.004806864131251632
,,,,225.0,-0.003780243918299675,350.0,-0.004806864131251632
,,,,350.0,0.0053226538002491,350.0,-0.004806864131251632
,,,,150.0,0.010286113247275352,350.0,-0.004806864131251632
,,,,120.0,0.024859894067049026,350.0,-0.004806864131251632
,,,,300.0,-0.020313411951065063,350.0,-0.004806864131251632
,,,,275.0,-0.0015345215797424316,350.0,-0.004806864131251632
,,,,220.0,-0.0010404475033283234,350.0,-0.004806864131251632
,,,,200.0,0.01869061402976513,350.0,-0.004806864131251632
,,,,170.0,0.03627919405698776,350.0,-0.004806864131251632
,,,,175.0,0.026956677436828613,350.0,-0.004806864131251632
,,,,200.0,0.018428534269332886,350.0,-0.004806864131251632
,,,,170.0,0.037164151668548584,350.0,-0.004806864131251632
,,,,170.0,0.021838275715708733,350.0,-0.004806864131251632
,,,,200.0,-0.0006632283329963684,350.0,-0.004806864131251632
,,,,180.0,0.03265172243118286,350.0,-0.004806864131251632
,,,,200.0,0.012367233633995056,350.0,-0.004806864131251632
,,,,275.0,-0.0007890500128269196,350.0,-0.004806864131251632
,,,,400.0,-0.0006147725507616997,350.0,-0.004806864131251632
,,,,200.0,0.010324105620384216,350.0,-0.004806864131251632
,,,,190.0,0.0030104592442512512,350.0,-0.004806864131251632
,,,,200.0,-0.013573380187153816,350.0,-0.004806864131251632
,,,,170.0,0.03849668800830841,350.0,-0.004806864131251632
,,,,175.0,0.03215675801038742,350.0,-0.004806864131251632
,,,,150.0,0.03609764948487282,350.0,-0.004806864131251632
,,,,140.0,0.020875411108136177,350.0,-0.004806864131251632
,,,,200.0,0.008163975551724434,350.0,-0.004806864131251632
,,,,200.0,0.0222359299659729,360.0,-0.004928975855851315
,,,,200.0,0.015289521776139736,370.0,-0.005028199000790584
,,,,320.0,-0.00032999366521835327,370.0,-0.005028199000790584
,,,,200.0,0.012638650834560394,370.0,-0.005028199000790584
,,,,200.0,0.010519366711378098,370.0,-0.005028199000790584
,,,,95.0,0.015557199716567993,370.0,-0.005028199000790584
,,,,200.0,0.01593148522078991,370.0,-0.005028199000790584
,,,,255.0,-0.005953880958259106,370.0,-0.005028199000790584
,,,,150.0,0.010209924541413784,370.0,-0.005028199000790584
,,,,225.0,0.002400350756943226,370.0,-0.005028199000790584
,,,,250.0,-0.019335467368364334,370.0,-0.005028199000790584
,,,,50.0,-0.010946059599518776,370.0,-0.005028199000790584
,,,,105.0,-0.023752320557832718,370.0,-0.005028199000790584
,,,,170.0,0.02004283294081688,370.0,-0.005028199000790584
,,,,300.0,-0.0055512189865112305,370.0,-0.005028199000790584
,,,,200.0,0.013364121317863464,370.0,-0.005028199000790584
,,,,200.0,0.01758386753499508,370.0,-0.005028199000790584
,,,,380.0,0.0024057826958596706,370.0,-0.005028199000790584
,,,,275.0,-0.005188405513763428,380.0,-0.005111917767971774
,,,,140.0,0.024813562631607056,380.0,-0.005111917767971774
,,,,200.0,-0.008473005145788193,380.0,-0.005111917767971774
,,,,200.0,-0.0014721062034368515,380.0,-0.005111917767971774
,,,,75.0,0.04926462844014168,380.0,-0.005111917767971774
,,,,350.0,0.00812565442174673,380.0,-0.005111917767971774
,,,,300.0,-0.01969299092888832,380.0,-0.005111917767971774
,,,,200.0,-0.0002569574862718582,400.0,-0.005242806616345914
,,,,160.0,0.035725146532058716,400.0,-0.005242806616345914
,,,,125.0,0.04282733052968979,400.0,-0.005242806616345914
,,,,100.0,0.01937687024474144,400.0,-0.005242806616345914
,,,,200.0,0.025006167590618134,400.0,-0.005242806616345914
,,,,350.0,0.006925354711711407,400.0,-0.005242806616345914
,,,,175.0,0.01505691185593605,400.0,-0.005242806616345914
,,,,195.0,0.01078733615577221,400.0,-0.005242806616345914
,,,,250.0,-0.00019562803208827972,400.0,-0.005242806616345914
,,,,200.0,0.0039791204035282135,400.0,-0.005242806616345914
,,,,187.5,0.00444512814283371,400.0,-0.005242806616345914
,,,,100.0,0.030323585495352745,400.0,-0.005242806616345914
